"","team","w","l","w_lpercent","gb","pw","pl","ps_g","pa_g","date"
"6456","Washington Wizards*",43,39,0.524,"16.0",43,39,106.6,106,"2018-5-16"
"6457","Detroit Pistons",39,43,0.476,"20.0",41,41,103.8,103.9,"2018-5-16"
"6458","Charlotte Hornets",36,46,0.439,"23.0",42,40,108.2,108,"2018-5-16"
"6459","New York Knicks",29,53,0.354,"30.0",32,50,104.5,108,"2018-5-16"
"6460","Brooklyn Nets",28,54,0.341,"31.0",31,51,106.6,110.3,"2018-5-16"
"6461","Chicago Bulls",27,55,0.329,"32.0",23,59,102.9,110,"2018-5-16"
"6462","Orlando Magic",25,57,0.305,"34.0",28,54,103.4,108.2,"2018-5-16"
"6463","Atlanta Hawks",24,58,0.293,"35.0",27,55,103.4,108.8,"2018-5-16"
"6464","Houston Rockets*",65,17,0.793,"—",61,21,112.4,103.9,"2018-5-16"
"6465","Golden State Warriors*",58,24,0.707,"7.0",56,26,113.5,107.5,"2018-5-16"
"6466","Portland Trail Blazers*",49,33,0.598,"16.0",48,34,105.6,103,"2018-5-16"
"6467","New Orleans Pelicans*",48,34,0.585,"17.0",44,38,111.7,110.4,"2018-5-16"
"6468","Utah Jazz*",48,34,0.585,"17.0",53,29,104.1,99.8,"2018-5-16"
"6469","Oklahoma City Thunder*",48,34,0.585,"17.0",50,32,107.9,104.4,"2018-5-16"
"6470","Minnesota Timberwolves*",47,35,0.573,"18.0",47,35,109.5,107.3,"2018-5-16"
"6471","San Antonio Spurs*",47,35,0.573,"18.0",49,33,102.7,99.8,"2018-5-16"
"6472","Denver Nuggets",46,36,0.561,"19.0",45,37,110,108.5,"2018-5-16"
"6473","Los Angeles Clippers",42,40,0.512,"23.0",41,41,109,109,"2018-5-16"
"6474","Los Angeles Lakers",35,47,0.427,"30.0",37,45,108.1,109.6,"2018-5-16"
"6475","Sacramento Kings",27,55,0.329,"38.0",23,59,98.8,105.8,"2018-5-16"
"6476","Dallas Mavericks",24,58,0.293,"41.0",33,49,102.3,105.4,"2018-5-16"
"6477","Memphis Grizzlies",22,60,0.268,"43.0",25,57,99.3,105.5,"2018-5-16"
"6478","Phoenix Suns",21,61,0.256,"44.0",19,63,103.9,113.3,"2018-5-16"
"6479","Toronto Raptors*",59,23,0.72,"—",60,22,111.7,103.9,"2018-5-17"
"6480","Boston Celtics*",55,27,0.671,"4.0",51,31,104,100.4,"2018-5-17"
"6481","Philadelphia 76ers*",52,30,0.634,"7.0",53,29,109.8,105.3,"2018-5-17"
"6482","Cleveland Cavaliers*",50,32,0.61,"9.0",43,39,110.9,109.9,"2018-5-17"
"6483","Indiana Pacers*",48,34,0.585,"11.0",45,37,105.6,104.2,"2018-5-17"
"6484","Miami Heat*",44,38,0.537,"15.0",42,40,103.4,102.9,"2018-5-17"
"6485","Milwaukee Bucks*",44,38,0.537,"15.0",40,42,106.5,106.8,"2018-5-17"
"6486","Washington Wizards*",43,39,0.524,"16.0",43,39,106.6,106,"2018-5-17"
"6487","Detroit Pistons",39,43,0.476,"20.0",41,41,103.8,103.9,"2018-5-17"
"6488","Charlotte Hornets",36,46,0.439,"23.0",42,40,108.2,108,"2018-5-17"
"6489","New York Knicks",29,53,0.354,"30.0",32,50,104.5,108,"2018-5-17"
"6490","Brooklyn Nets",28,54,0.341,"31.0",31,51,106.6,110.3,"2018-5-17"
"6491","Chicago Bulls",27,55,0.329,"32.0",23,59,102.9,110,"2018-5-17"
"6492","Orlando Magic",25,57,0.305,"34.0",28,54,103.4,108.2,"2018-5-17"
"6493","Atlanta Hawks",24,58,0.293,"35.0",27,55,103.4,108.8,"2018-5-17"
"6494","Houston Rockets*",65,17,0.793,"—",61,21,112.4,103.9,"2018-5-17"
"6495","Golden State Warriors*",58,24,0.707,"7.0",56,26,113.5,107.5,"2018-5-17"
"6496","Portland Trail Blazers*",49,33,0.598,"16.0",48,34,105.6,103,"2018-5-17"
"6497","New Orleans Pelicans*",48,34,0.585,"17.0",44,38,111.7,110.4,"2018-5-17"
"6498","Utah Jazz*",48,34,0.585,"17.0",53,29,104.1,99.8,"2018-5-17"
"6499","Oklahoma City Thunder*",48,34,0.585,"17.0",50,32,107.9,104.4,"2018-5-17"
"6500","Minnesota Timberwolves*",47,35,0.573,"18.0",47,35,109.5,107.3,"2018-5-17"
"6501","San Antonio Spurs*",47,35,0.573,"18.0",49,33,102.7,99.8,"2018-5-17"
"6502","Denver Nuggets",46,36,0.561,"19.0",45,37,110,108.5,"2018-5-17"
"6503","Los Angeles Clippers",42,40,0.512,"23.0",41,41,109,109,"2018-5-17"
"6504","Los Angeles Lakers",35,47,0.427,"30.0",37,45,108.1,109.6,"2018-5-17"
"6505","Sacramento Kings",27,55,0.329,"38.0",23,59,98.8,105.8,"2018-5-17"
"6506","Dallas Mavericks",24,58,0.293,"41.0",33,49,102.3,105.4,"2018-5-17"
"6507","Memphis Grizzlies",22,60,0.268,"43.0",25,57,99.3,105.5,"2018-5-17"
"6508","Phoenix Suns",21,61,0.256,"44.0",19,63,103.9,113.3,"2018-5-17"
"6509","Toronto Raptors*",59,23,0.72,"—",60,22,111.7,103.9,"2018-5-18"
"6510","Boston Celtics*",55,27,0.671,"4.0",51,31,104,100.4,"2018-5-18"
"6511","Philadelphia 76ers*",52,30,0.634,"7.0",53,29,109.8,105.3,"2018-5-18"
"6512","Cleveland Cavaliers*",50,32,0.61,"9.0",43,39,110.9,109.9,"2018-5-18"
"6513","Indiana Pacers*",48,34,0.585,"11.0",45,37,105.6,104.2,"2018-5-18"
"6514","Miami Heat*",44,38,0.537,"15.0",42,40,103.4,102.9,"2018-5-18"
"6515","Milwaukee Bucks*",44,38,0.537,"15.0",40,42,106.5,106.8,"2018-5-18"
"6516","Washington Wizards*",43,39,0.524,"16.0",43,39,106.6,106,"2018-5-18"
"6517","Detroit Pistons",39,43,0.476,"20.0",41,41,103.8,103.9,"2018-5-18"
"6518","Charlotte Hornets",36,46,0.439,"23.0",42,40,108.2,108,"2018-5-18"
"6519","New York Knicks",29,53,0.354,"30.0",32,50,104.5,108,"2018-5-18"
"6520","Brooklyn Nets",28,54,0.341,"31.0",31,51,106.6,110.3,"2018-5-18"
"6521","Chicago Bulls",27,55,0.329,"32.0",23,59,102.9,110,"2018-5-18"
"6522","Orlando Magic",25,57,0.305,"34.0",28,54,103.4,108.2,"2018-5-18"
"6523","Atlanta Hawks",24,58,0.293,"35.0",27,55,103.4,108.8,"2018-5-18"
"6524","Houston Rockets*",65,17,0.793,"—",61,21,112.4,103.9,"2018-5-18"
"6525","Golden State Warriors*",58,24,0.707,"7.0",56,26,113.5,107.5,"2018-5-18"
"6526","Portland Trail Blazers*",49,33,0.598,"16.0",48,34,105.6,103,"2018-5-18"
"6527","New Orleans Pelicans*",48,34,0.585,"17.0",44,38,111.7,110.4,"2018-5-18"
"6528","Utah Jazz*",48,34,0.585,"17.0",53,29,104.1,99.8,"2018-5-18"
"6529","Oklahoma City Thunder*",48,34,0.585,"17.0",50,32,107.9,104.4,"2018-5-18"
"6530","Minnesota Timberwolves*",47,35,0.573,"18.0",47,35,109.5,107.3,"2018-5-18"
"6531","San Antonio Spurs*",47,35,0.573,"18.0",49,33,102.7,99.8,"2018-5-18"
"6532","Denver Nuggets",46,36,0.561,"19.0",45,37,110,108.5,"2018-5-18"
"6533","Los Angeles Clippers",42,40,0.512,"23.0",41,41,109,109,"2018-5-18"
"6534","Los Angeles Lakers",35,47,0.427,"30.0",37,45,108.1,109.6,"2018-5-18"
"6535","Sacramento Kings",27,55,0.329,"38.0",23,59,98.8,105.8,"2018-5-18"
"6536","Dallas Mavericks",24,58,0.293,"41.0",33,49,102.3,105.4,"2018-5-18"
"6537","Memphis Grizzlies",22,60,0.268,"43.0",25,57,99.3,105.5,"2018-5-18"
"6538","Phoenix Suns",21,61,0.256,"44.0",19,63,103.9,113.3,"2018-5-18"
"6539","Toronto Raptors*",59,23,0.72,"—",60,22,111.7,103.9,"2018-5-19"
"6540","Boston Celtics*",55,27,0.671,"4.0",51,31,104,100.4,"2018-5-19"
"6541","Philadelphia 76ers*",52,30,0.634,"7.0",53,29,109.8,105.3,"2018-5-19"
"6542","Cleveland Cavaliers*",50,32,0.61,"9.0",43,39,110.9,109.9,"2018-5-19"
"6543","Indiana Pacers*",48,34,0.585,"11.0",45,37,105.6,104.2,"2018-5-19"
"6544","Miami Heat*",44,38,0.537,"15.0",42,40,103.4,102.9,"2018-5-19"
"6545","Milwaukee Bucks*",44,38,0.537,"15.0",40,42,106.5,106.8,"2018-5-19"
"6546","Washington Wizards*",43,39,0.524,"16.0",43,39,106.6,106,"2018-5-19"
"6547","Detroit Pistons",39,43,0.476,"20.0",41,41,103.8,103.9,"2018-5-19"
"6548","Charlotte Hornets",36,46,0.439,"23.0",42,40,108.2,108,"2018-5-19"
"6549","New York Knicks",29,53,0.354,"30.0",32,50,104.5,108,"2018-5-19"
"6550","Brooklyn Nets",28,54,0.341,"31.0",31,51,106.6,110.3,"2018-5-19"
"6551","Chicago Bulls",27,55,0.329,"32.0",23,59,102.9,110,"2018-5-19"
"6552","Orlando Magic",25,57,0.305,"34.0",28,54,103.4,108.2,"2018-5-19"
"6553","Atlanta Hawks",24,58,0.293,"35.0",27,55,103.4,108.8,"2018-5-19"
"6554","Houston Rockets*",65,17,0.793,"—",61,21,112.4,103.9,"2018-5-19"
"6555","Golden State Warriors*",58,24,0.707,"7.0",56,26,113.5,107.5,"2018-5-19"
"6556","Portland Trail Blazers*",49,33,0.598,"16.0",48,34,105.6,103,"2018-5-19"
"6557","New Orleans Pelicans*",48,34,0.585,"17.0",44,38,111.7,110.4,"2018-5-19"
"6558","Utah Jazz*",48,34,0.585,"17.0",53,29,104.1,99.8,"2018-5-19"
"6559","Oklahoma City Thunder*",48,34,0.585,"17.0",50,32,107.9,104.4,"2018-5-19"
"6560","Minnesota Timberwolves*",47,35,0.573,"18.0",47,35,109.5,107.3,"2018-5-19"
"6561","San Antonio Spurs*",47,35,0.573,"18.0",49,33,102.7,99.8,"2018-5-19"
"6562","Denver Nuggets",46,36,0.561,"19.0",45,37,110,108.5,"2018-5-19"
"6563","Los Angeles Clippers",42,40,0.512,"23.0",41,41,109,109,"2018-5-19"
"6564","Los Angeles Lakers",35,47,0.427,"30.0",37,45,108.1,109.6,"2018-5-19"
"6565","Sacramento Kings",27,55,0.329,"38.0",23,59,98.8,105.8,"2018-5-19"
"6566","Dallas Mavericks",24,58,0.293,"41.0",33,49,102.3,105.4,"2018-5-19"
"6567","Memphis Grizzlies",22,60,0.268,"43.0",25,57,99.3,105.5,"2018-5-19"
"6568","Phoenix Suns",21,61,0.256,"44.0",19,63,103.9,113.3,"2018-5-19"
"6569","Toronto Raptors*",59,23,0.72,"—",60,22,111.7,103.9,"2018-5-20"
"6570","Boston Celtics*",55,27,0.671,"4.0",51,31,104,100.4,"2018-5-20"
"6571","Philadelphia 76ers*",52,30,0.634,"7.0",53,29,109.8,105.3,"2018-5-20"
"6572","Cleveland Cavaliers*",50,32,0.61,"9.0",43,39,110.9,109.9,"2018-5-20"
"6573","Indiana Pacers*",48,34,0.585,"11.0",45,37,105.6,104.2,"2018-5-20"
"6574","Miami Heat*",44,38,0.537,"15.0",42,40,103.4,102.9,"2018-5-20"
"6575","Milwaukee Bucks*",44,38,0.537,"15.0",40,42,106.5,106.8,"2018-5-20"
"6576","Washington Wizards*",43,39,0.524,"16.0",43,39,106.6,106,"2018-5-20"
"6577","Detroit Pistons",39,43,0.476,"20.0",41,41,103.8,103.9,"2018-5-20"
"6578","Charlotte Hornets",36,46,0.439,"23.0",42,40,108.2,108,"2018-5-20"
"6579","New York Knicks",29,53,0.354,"30.0",32,50,104.5,108,"2018-5-20"
"6580","Brooklyn Nets",28,54,0.341,"31.0",31,51,106.6,110.3,"2018-5-20"
"6581","Chicago Bulls",27,55,0.329,"32.0",23,59,102.9,110,"2018-5-20"
"6582","Orlando Magic",25,57,0.305,"34.0",28,54,103.4,108.2,"2018-5-20"
"6583","Atlanta Hawks",24,58,0.293,"35.0",27,55,103.4,108.8,"2018-5-20"
"6584","Houston Rockets*",65,17,0.793,"—",61,21,112.4,103.9,"2018-5-20"
"6585","Golden State Warriors*",58,24,0.707,"7.0",56,26,113.5,107.5,"2018-5-20"
"6586","Portland Trail Blazers*",49,33,0.598,"16.0",48,34,105.6,103,"2018-5-20"
"6587","New Orleans Pelicans*",48,34,0.585,"17.0",44,38,111.7,110.4,"2018-5-20"
"6588","Utah Jazz*",48,34,0.585,"17.0",53,29,104.1,99.8,"2018-5-20"
"6589","Oklahoma City Thunder*",48,34,0.585,"17.0",50,32,107.9,104.4,"2018-5-20"
"6590","Minnesota Timberwolves*",47,35,0.573,"18.0",47,35,109.5,107.3,"2018-5-20"
"6591","San Antonio Spurs*",47,35,0.573,"18.0",49,33,102.7,99.8,"2018-5-20"
"6592","Denver Nuggets",46,36,0.561,"19.0",45,37,110,108.5,"2018-5-20"
"6593","Los Angeles Clippers",42,40,0.512,"23.0",41,41,109,109,"2018-5-20"
"6594","Los Angeles Lakers",35,47,0.427,"30.0",37,45,108.1,109.6,"2018-5-20"
"6595","Sacramento Kings",27,55,0.329,"38.0",23,59,98.8,105.8,"2018-5-20"
"6596","Dallas Mavericks",24,58,0.293,"41.0",33,49,102.3,105.4,"2018-5-20"
"6597","Memphis Grizzlies",22,60,0.268,"43.0",25,57,99.3,105.5,"2018-5-20"
"6598","Phoenix Suns",21,61,0.256,"44.0",19,63,103.9,113.3,"2018-5-20"
"6599","Toronto Raptors*",59,23,0.72,"—",60,22,111.7,103.9,"2018-5-21"
"6600","Boston Celtics*",55,27,0.671,"4.0",51,31,104,100.4,"2018-5-21"
"6601","Philadelphia 76ers*",52,30,0.634,"7.0",53,29,109.8,105.3,"2018-5-21"
"6602","Cleveland Cavaliers*",50,32,0.61,"9.0",43,39,110.9,109.9,"2018-5-21"
"6603","Indiana Pacers*",48,34,0.585,"11.0",45,37,105.6,104.2,"2018-5-21"
"6604","Miami Heat*",44,38,0.537,"15.0",42,40,103.4,102.9,"2018-5-21"
"6605","Milwaukee Bucks*",44,38,0.537,"15.0",40,42,106.5,106.8,"2018-5-21"
"6606","Washington Wizards*",43,39,0.524,"16.0",43,39,106.6,106,"2018-5-21"
"6607","Detroit Pistons",39,43,0.476,"20.0",41,41,103.8,103.9,"2018-5-21"
"6608","Charlotte Hornets",36,46,0.439,"23.0",42,40,108.2,108,"2018-5-21"
"6609","New York Knicks",29,53,0.354,"30.0",32,50,104.5,108,"2018-5-21"
"6610","Brooklyn Nets",28,54,0.341,"31.0",31,51,106.6,110.3,"2018-5-21"
"6611","Chicago Bulls",27,55,0.329,"32.0",23,59,102.9,110,"2018-5-21"
"6612","Orlando Magic",25,57,0.305,"34.0",28,54,103.4,108.2,"2018-5-21"
"6613","Atlanta Hawks",24,58,0.293,"35.0",27,55,103.4,108.8,"2018-5-21"
"6614","Houston Rockets*",65,17,0.793,"—",61,21,112.4,103.9,"2018-5-21"
"6615","Golden State Warriors*",58,24,0.707,"7.0",56,26,113.5,107.5,"2018-5-21"
"6616","Portland Trail Blazers*",49,33,0.598,"16.0",48,34,105.6,103,"2018-5-21"
"6617","New Orleans Pelicans*",48,34,0.585,"17.0",44,38,111.7,110.4,"2018-5-21"
"6618","Oklahoma City Thunder*",48,34,0.585,"17.0",50,32,107.9,104.4,"2018-5-21"
"6619","Utah Jazz*",48,34,0.585,"17.0",53,29,104.1,99.8,"2018-5-21"
"6620","Minnesota Timberwolves*",47,35,0.573,"18.0",47,35,109.5,107.3,"2018-5-21"
"6621","San Antonio Spurs*",47,35,0.573,"18.0",49,33,102.7,99.8,"2018-5-21"
"6622","Denver Nuggets",46,36,0.561,"19.0",45,37,110,108.5,"2018-5-21"
"6623","Los Angeles Clippers",42,40,0.512,"23.0",41,41,109,109,"2018-5-21"
"6624","Los Angeles Lakers",35,47,0.427,"30.0",37,45,108.1,109.6,"2018-5-21"
"6625","Sacramento Kings",27,55,0.329,"38.0",23,59,98.8,105.8,"2018-5-21"
"6626","Dallas Mavericks",24,58,0.293,"41.0",33,49,102.3,105.4,"2018-5-21"
"6627","Memphis Grizzlies",22,60,0.268,"43.0",25,57,99.3,105.5,"2018-5-21"
"6628","Phoenix Suns",21,61,0.256,"44.0",19,63,103.9,113.3,"2018-5-21"
"6629","Toronto Raptors*",59,23,0.72,"—",60,22,111.7,103.9,"2018-5-22"
"6630","Boston Celtics*",55,27,0.671,"4.0",51,31,104,100.4,"2018-5-22"
"6631","Philadelphia 76ers*",52,30,0.634,"7.0",53,29,109.8,105.3,"2018-5-22"
"6632","Cleveland Cavaliers*",50,32,0.61,"9.0",43,39,110.9,109.9,"2018-5-22"
"6633","Indiana Pacers*",48,34,0.585,"11.0",45,37,105.6,104.2,"2018-5-22"
"6634","Miami Heat*",44,38,0.537,"15.0",42,40,103.4,102.9,"2018-5-22"
"6635","Milwaukee Bucks*",44,38,0.537,"15.0",40,42,106.5,106.8,"2018-5-22"
"6636","Washington Wizards*",43,39,0.524,"16.0",43,39,106.6,106,"2018-5-22"
"6637","Detroit Pistons",39,43,0.476,"20.0",41,41,103.8,103.9,"2018-5-22"
"6638","Charlotte Hornets",36,46,0.439,"23.0",42,40,108.2,108,"2018-5-22"
"6639","New York Knicks",29,53,0.354,"30.0",32,50,104.5,108,"2018-5-22"
"6640","Brooklyn Nets",28,54,0.341,"31.0",31,51,106.6,110.3,"2018-5-22"
"6641","Chicago Bulls",27,55,0.329,"32.0",23,59,102.9,110,"2018-5-22"
"6642","Orlando Magic",25,57,0.305,"34.0",28,54,103.4,108.2,"2018-5-22"
"6643","Atlanta Hawks",24,58,0.293,"35.0",27,55,103.4,108.8,"2018-5-22"
"6644","Houston Rockets*",65,17,0.793,"—",61,21,112.4,103.9,"2018-5-22"
"6645","Golden State Warriors*",58,24,0.707,"7.0",56,26,113.5,107.5,"2018-5-22"
"6646","Portland Trail Blazers*",49,33,0.598,"16.0",48,34,105.6,103,"2018-5-22"
"6647","New Orleans Pelicans*",48,34,0.585,"17.0",44,38,111.7,110.4,"2018-5-22"
"6648","Utah Jazz*",48,34,0.585,"17.0",53,29,104.1,99.8,"2018-5-22"
"6649","Oklahoma City Thunder*",48,34,0.585,"17.0",50,32,107.9,104.4,"2018-5-22"
"6650","Minnesota Timberwolves*",47,35,0.573,"18.0",47,35,109.5,107.3,"2018-5-22"
"6651","San Antonio Spurs*",47,35,0.573,"18.0",49,33,102.7,99.8,"2018-5-22"
"6652","Denver Nuggets",46,36,0.561,"19.0",45,37,110,108.5,"2018-5-22"
"6653","Los Angeles Clippers",42,40,0.512,"23.0",41,41,109,109,"2018-5-22"
"6654","Los Angeles Lakers",35,47,0.427,"30.0",37,45,108.1,109.6,"2018-5-22"
"6655","Sacramento Kings",27,55,0.329,"38.0",23,59,98.8,105.8,"2018-5-22"
"6656","Dallas Mavericks",24,58,0.293,"41.0",33,49,102.3,105.4,"2018-5-22"
"6657","Memphis Grizzlies",22,60,0.268,"43.0",25,57,99.3,105.5,"2018-5-22"
"6658","Phoenix Suns",21,61,0.256,"44.0",19,63,103.9,113.3,"2018-5-22"
"6659","Toronto Raptors*",59,23,0.72,"—",60,22,111.7,103.9,"2018-5-23"
"6660","Boston Celtics*",55,27,0.671,"4.0",51,31,104,100.4,"2018-5-23"
"6661","Philadelphia 76ers*",52,30,0.634,"7.0",53,29,109.8,105.3,"2018-5-23"
"6662","Cleveland Cavaliers*",50,32,0.61,"9.0",43,39,110.9,109.9,"2018-5-23"
"6663","Indiana Pacers*",48,34,0.585,"11.0",45,37,105.6,104.2,"2018-5-23"
"6664","Miami Heat*",44,38,0.537,"15.0",42,40,103.4,102.9,"2018-5-23"
"6665","Milwaukee Bucks*",44,38,0.537,"15.0",40,42,106.5,106.8,"2018-5-23"
"6666","Washington Wizards*",43,39,0.524,"16.0",43,39,106.6,106,"2018-5-23"
"6667","Detroit Pistons",39,43,0.476,"20.0",41,41,103.8,103.9,"2018-5-23"
"6668","Charlotte Hornets",36,46,0.439,"23.0",42,40,108.2,108,"2018-5-23"
"6669","New York Knicks",29,53,0.354,"30.0",32,50,104.5,108,"2018-5-23"
"6670","Brooklyn Nets",28,54,0.341,"31.0",31,51,106.6,110.3,"2018-5-23"
"6671","Chicago Bulls",27,55,0.329,"32.0",23,59,102.9,110,"2018-5-23"
"6672","Orlando Magic",25,57,0.305,"34.0",28,54,103.4,108.2,"2018-5-23"
"6673","Atlanta Hawks",24,58,0.293,"35.0",27,55,103.4,108.8,"2018-5-23"
"6674","Houston Rockets*",65,17,0.793,"—",61,21,112.4,103.9,"2018-5-23"
"6675","Golden State Warriors*",58,24,0.707,"7.0",56,26,113.5,107.5,"2018-5-23"
"6676","Portland Trail Blazers*",49,33,0.598,"16.0",48,34,105.6,103,"2018-5-23"
"6677","New Orleans Pelicans*",48,34,0.585,"17.0",44,38,111.7,110.4,"2018-5-23"
"6678","Utah Jazz*",48,34,0.585,"17.0",53,29,104.1,99.8,"2018-5-23"
"6679","Oklahoma City Thunder*",48,34,0.585,"17.0",50,32,107.9,104.4,"2018-5-23"
"6680","Minnesota Timberwolves*",47,35,0.573,"18.0",47,35,109.5,107.3,"2018-5-23"
"6681","San Antonio Spurs*",47,35,0.573,"18.0",49,33,102.7,99.8,"2018-5-23"
"6682","Denver Nuggets",46,36,0.561,"19.0",45,37,110,108.5,"2018-5-23"
"6683","Los Angeles Clippers",42,40,0.512,"23.0",41,41,109,109,"2018-5-23"
"6684","Los Angeles Lakers",35,47,0.427,"30.0",37,45,108.1,109.6,"2018-5-23"
"6685","Sacramento Kings",27,55,0.329,"38.0",23,59,98.8,105.8,"2018-5-23"
"6686","Dallas Mavericks",24,58,0.293,"41.0",33,49,102.3,105.4,"2018-5-23"
"6687","Memphis Grizzlies",22,60,0.268,"43.0",25,57,99.3,105.5,"2018-5-23"
"6688","Phoenix Suns",21,61,0.256,"44.0",19,63,103.9,113.3,"2018-5-23"
"6689","Toronto Raptors*",59,23,0.72,"—",60,22,111.7,103.9,"2018-5-24"
"6690","Boston Celtics*",55,27,0.671,"4.0",51,31,104,100.4,"2018-5-24"
"6691","Philadelphia 76ers*",52,30,0.634,"7.0",53,29,109.8,105.3,"2018-5-24"
"6692","Cleveland Cavaliers*",50,32,0.61,"9.0",43,39,110.9,109.9,"2018-5-24"
"6693","Indiana Pacers*",48,34,0.585,"11.0",45,37,105.6,104.2,"2018-5-24"
"6694","Miami Heat*",44,38,0.537,"15.0",42,40,103.4,102.9,"2018-5-24"
"6695","Milwaukee Bucks*",44,38,0.537,"15.0",40,42,106.5,106.8,"2018-5-24"
"6696","Washington Wizards*",43,39,0.524,"16.0",43,39,106.6,106,"2018-5-24"
"6697","Detroit Pistons",39,43,0.476,"20.0",41,41,103.8,103.9,"2018-5-24"
"6698","Charlotte Hornets",36,46,0.439,"23.0",42,40,108.2,108,"2018-5-24"
"6699","New York Knicks",29,53,0.354,"30.0",32,50,104.5,108,"2018-5-24"
"6700","Brooklyn Nets",28,54,0.341,"31.0",31,51,106.6,110.3,"2018-5-24"
"6701","Chicago Bulls",27,55,0.329,"32.0",23,59,102.9,110,"2018-5-24"
"6702","Orlando Magic",25,57,0.305,"34.0",28,54,103.4,108.2,"2018-5-24"
"6703","Atlanta Hawks",24,58,0.293,"35.0",27,55,103.4,108.8,"2018-5-24"
"6704","Houston Rockets*",65,17,0.793,"—",61,21,112.4,103.9,"2018-5-24"
"6705","Golden State Warriors*",58,24,0.707,"7.0",56,26,113.5,107.5,"2018-5-24"
"6706","Portland Trail Blazers*",49,33,0.598,"16.0",48,34,105.6,103,"2018-5-24"
"6707","New Orleans Pelicans*",48,34,0.585,"17.0",44,38,111.7,110.4,"2018-5-24"
"6708","Utah Jazz*",48,34,0.585,"17.0",53,29,104.1,99.8,"2018-5-24"
"6709","Oklahoma City Thunder*",48,34,0.585,"17.0",50,32,107.9,104.4,"2018-5-24"
"6710","Minnesota Timberwolves*",47,35,0.573,"18.0",47,35,109.5,107.3,"2018-5-24"
"6711","San Antonio Spurs*",47,35,0.573,"18.0",49,33,102.7,99.8,"2018-5-24"
"6712","Denver Nuggets",46,36,0.561,"19.0",45,37,110,108.5,"2018-5-24"
"6713","Los Angeles Clippers",42,40,0.512,"23.0",41,41,109,109,"2018-5-24"
"6714","Los Angeles Lakers",35,47,0.427,"30.0",37,45,108.1,109.6,"2018-5-24"
"6715","Sacramento Kings",27,55,0.329,"38.0",23,59,98.8,105.8,"2018-5-24"
"6716","Dallas Mavericks",24,58,0.293,"41.0",33,49,102.3,105.4,"2018-5-24"
"6717","Memphis Grizzlies",22,60,0.268,"43.0",25,57,99.3,105.5,"2018-5-24"
"6718","Phoenix Suns",21,61,0.256,"44.0",19,63,103.9,113.3,"2018-5-24"
"6719","Toronto Raptors*",59,23,0.72,"—",60,22,111.7,103.9,"2018-5-25"
"6720","Boston Celtics*",55,27,0.671,"4.0",51,31,104,100.4,"2018-5-25"
"6721","Philadelphia 76ers*",52,30,0.634,"7.0",53,29,109.8,105.3,"2018-5-25"
"6722","Cleveland Cavaliers*",50,32,0.61,"9.0",43,39,110.9,109.9,"2018-5-25"
"6723","Indiana Pacers*",48,34,0.585,"11.0",45,37,105.6,104.2,"2018-5-25"
"6724","Miami Heat*",44,38,0.537,"15.0",42,40,103.4,102.9,"2018-5-25"
"6725","Milwaukee Bucks*",44,38,0.537,"15.0",40,42,106.5,106.8,"2018-5-25"
"6726","Washington Wizards*",43,39,0.524,"16.0",43,39,106.6,106,"2018-5-25"
"6727","Detroit Pistons",39,43,0.476,"20.0",41,41,103.8,103.9,"2018-5-25"
"6728","Charlotte Hornets",36,46,0.439,"23.0",42,40,108.2,108,"2018-5-25"
"6729","New York Knicks",29,53,0.354,"30.0",32,50,104.5,108,"2018-5-25"
"6730","Brooklyn Nets",28,54,0.341,"31.0",31,51,106.6,110.3,"2018-5-25"
"6731","Chicago Bulls",27,55,0.329,"32.0",23,59,102.9,110,"2018-5-25"
"6732","Orlando Magic",25,57,0.305,"34.0",28,54,103.4,108.2,"2018-5-25"
"6733","Atlanta Hawks",24,58,0.293,"35.0",27,55,103.4,108.8,"2018-5-25"
"6734","Houston Rockets*",65,17,0.793,"—",61,21,112.4,103.9,"2018-5-25"
"6735","Golden State Warriors*",58,24,0.707,"7.0",56,26,113.5,107.5,"2018-5-25"
"6736","Portland Trail Blazers*",49,33,0.598,"16.0",48,34,105.6,103,"2018-5-25"
"6737","New Orleans Pelicans*",48,34,0.585,"17.0",44,38,111.7,110.4,"2018-5-25"
"6738","Utah Jazz*",48,34,0.585,"17.0",53,29,104.1,99.8,"2018-5-25"
"6739","Oklahoma City Thunder*",48,34,0.585,"17.0",50,32,107.9,104.4,"2018-5-25"
"6740","Minnesota Timberwolves*",47,35,0.573,"18.0",47,35,109.5,107.3,"2018-5-25"
"6741","San Antonio Spurs*",47,35,0.573,"18.0",49,33,102.7,99.8,"2018-5-25"
"6742","Denver Nuggets",46,36,0.561,"19.0",45,37,110,108.5,"2018-5-25"
"6743","Los Angeles Clippers",42,40,0.512,"23.0",41,41,109,109,"2018-5-25"
"6744","Los Angeles Lakers",35,47,0.427,"30.0",37,45,108.1,109.6,"2018-5-25"
"6745","Sacramento Kings",27,55,0.329,"38.0",23,59,98.8,105.8,"2018-5-25"
"6746","Dallas Mavericks",24,58,0.293,"41.0",33,49,102.3,105.4,"2018-5-25"
"6747","Memphis Grizzlies",22,60,0.268,"43.0",25,57,99.3,105.5,"2018-5-25"
"6748","Phoenix Suns",21,61,0.256,"44.0",19,63,103.9,113.3,"2018-5-25"
"6749","Toronto Raptors*",59,23,0.72,"—",60,22,111.7,103.9,"2018-5-26"
