"","team","w","l","w_lpercent","gb","pw","pl","ps_g","pa_g","date"
"6925","Los Angeles Clippers*",53,29,0.646,"20.0",53,29,104.5,100.2,"2016-6-10"
"6926","Portland Trail Blazers*",44,38,0.537,"29.0",43,39,105.1,104.3,"2016-6-10"
"6927","Memphis Grizzlies*",42,40,0.512,"31.0",35,47,99.1,101.3,"2016-6-10"
"6928","Dallas Mavericks*",42,40,0.512,"31.0",40,42,102.3,102.6,"2016-6-10"
"6929","Houston Rockets*",41,41,0.5,"32.0",42,40,106.5,106.4,"2016-6-10"
"6930","Utah Jazz",40,42,0.488,"33.0",46,36,97.7,95.9,"2016-6-10"
"6931","Denver Nuggets",33,49,0.402,"40.0",33,49,101.9,105,"2016-6-10"
"6932","Sacramento Kings",33,49,0.402,"40.0",34,48,106.6,109.1,"2016-6-10"
"6933","New Orleans Pelicans",30,52,0.366,"43.0",31,51,102.7,106.5,"2016-6-10"
"6934","Minnesota Timberwolves",29,53,0.354,"44.0",31,51,102.4,106,"2016-6-10"
"6935","Phoenix Suns",23,59,0.28,"50.0",24,58,100.9,107.5,"2016-6-10"
"6936","Los Angeles Lakers",17,65,0.207,"56.0",17,65,97.3,106.9,"2016-6-10"
"6937","Cleveland Cavaliers*",57,25,0.695,"—",57,25,104.3,98.3,"2016-6-11"
"6938","Toronto Raptors*",56,26,0.683,"1.0",53,29,102.7,98.2,"2016-6-11"
"6939","Miami Heat*",48,34,0.585,"9.0",46,36,100,98.4,"2016-6-11"
"6940","Atlanta Hawks*",48,34,0.585,"9.0",51,31,102.8,99.2,"2016-6-11"
"6941","Boston Celtics*",48,34,0.585,"9.0",50,32,105.7,102.5,"2016-6-11"
"6942","Charlotte Hornets*",48,34,0.585,"9.0",49,33,103.4,100.7,"2016-6-11"
"6943","Indiana Pacers*",45,37,0.549,"12.0",46,36,102.2,100.5,"2016-6-11"
"6944","Detroit Pistons*",44,38,0.537,"13.0",43,39,102,101.4,"2016-6-11"
"6945","Chicago Bulls",42,40,0.512,"15.0",37,45,101.6,103.1,"2016-6-11"
"6946","Washington Wizards",41,41,0.5,"16.0",40,42,104.1,104.6,"2016-6-11"
"6947","Orlando Magic",35,47,0.427,"22.0",36,46,102.1,103.7,"2016-6-11"
"6948","Milwaukee Bucks",33,49,0.402,"24.0",29,53,99,103.2,"2016-6-11"
"6949","New York Knicks",32,50,0.39,"25.0",33,49,98.4,101.1,"2016-6-11"
"6950","Brooklyn Nets",21,61,0.256,"36.0",22,60,98.6,106,"2016-6-11"
"6951","Philadelphia 76ers",10,72,0.122,"47.0",16,66,97.4,107.6,"2016-6-11"
"6952","Golden State Warriors*",73,9,0.89,"—",65,17,114.9,104.1,"2016-6-11"
"6953","San Antonio Spurs*",67,15,0.817,"6.0",67,15,103.5,92.9,"2016-6-11"
"6954","Oklahoma City Thunder*",55,27,0.671,"18.0",59,23,110.2,102.9,"2016-6-11"
"6955","Los Angeles Clippers*",53,29,0.646,"20.0",53,29,104.5,100.2,"2016-6-11"
"6956","Portland Trail Blazers*",44,38,0.537,"29.0",43,39,105.1,104.3,"2016-6-11"
"6957","Memphis Grizzlies*",42,40,0.512,"31.0",35,47,99.1,101.3,"2016-6-11"
"6958","Dallas Mavericks*",42,40,0.512,"31.0",40,42,102.3,102.6,"2016-6-11"
"6959","Houston Rockets*",41,41,0.5,"32.0",42,40,106.5,106.4,"2016-6-11"
"6960","Utah Jazz",40,42,0.488,"33.0",46,36,97.7,95.9,"2016-6-11"
"6961","Denver Nuggets",33,49,0.402,"40.0",33,49,101.9,105,"2016-6-11"
"6962","Sacramento Kings",33,49,0.402,"40.0",34,48,106.6,109.1,"2016-6-11"
"6963","New Orleans Pelicans",30,52,0.366,"43.0",31,51,102.7,106.5,"2016-6-11"
"6964","Minnesota Timberwolves",29,53,0.354,"44.0",31,51,102.4,106,"2016-6-11"
"6965","Phoenix Suns",23,59,0.28,"50.0",24,58,100.9,107.5,"2016-6-11"
"6966","Los Angeles Lakers",17,65,0.207,"56.0",17,65,97.3,106.9,"2016-6-11"
"6967","Cleveland Cavaliers*",57,25,0.695,"—",57,25,104.3,98.3,"2016-6-12"
"6968","Toronto Raptors*",56,26,0.683,"1.0",53,29,102.7,98.2,"2016-6-12"
"6969","Miami Heat*",48,34,0.585,"9.0",46,36,100,98.4,"2016-6-12"
"6970","Atlanta Hawks*",48,34,0.585,"9.0",51,31,102.8,99.2,"2016-6-12"
"6971","Boston Celtics*",48,34,0.585,"9.0",50,32,105.7,102.5,"2016-6-12"
"6972","Charlotte Hornets*",48,34,0.585,"9.0",49,33,103.4,100.7,"2016-6-12"
"6973","Indiana Pacers*",45,37,0.549,"12.0",46,36,102.2,100.5,"2016-6-12"
"6974","Detroit Pistons*",44,38,0.537,"13.0",43,39,102,101.4,"2016-6-12"
"6975","Chicago Bulls",42,40,0.512,"15.0",37,45,101.6,103.1,"2016-6-12"
"6976","Washington Wizards",41,41,0.5,"16.0",40,42,104.1,104.6,"2016-6-12"
"6977","Orlando Magic",35,47,0.427,"22.0",36,46,102.1,103.7,"2016-6-12"
"6978","Milwaukee Bucks",33,49,0.402,"24.0",29,53,99,103.2,"2016-6-12"
"6979","New York Knicks",32,50,0.39,"25.0",33,49,98.4,101.1,"2016-6-12"
"6980","Brooklyn Nets",21,61,0.256,"36.0",22,60,98.6,106,"2016-6-12"
"6981","Philadelphia 76ers",10,72,0.122,"47.0",16,66,97.4,107.6,"2016-6-12"
"6982","Golden State Warriors*",73,9,0.89,"—",65,17,114.9,104.1,"2016-6-12"
"6983","San Antonio Spurs*",67,15,0.817,"6.0",67,15,103.5,92.9,"2016-6-12"
"6984","Oklahoma City Thunder*",55,27,0.671,"18.0",59,23,110.2,102.9,"2016-6-12"
"6985","Los Angeles Clippers*",53,29,0.646,"20.0",53,29,104.5,100.2,"2016-6-12"
"6986","Portland Trail Blazers*",44,38,0.537,"29.0",43,39,105.1,104.3,"2016-6-12"
"6987","Memphis Grizzlies*",42,40,0.512,"31.0",35,47,99.1,101.3,"2016-6-12"
"6988","Dallas Mavericks*",42,40,0.512,"31.0",40,42,102.3,102.6,"2016-6-12"
"6989","Houston Rockets*",41,41,0.5,"32.0",42,40,106.5,106.4,"2016-6-12"
"6990","Utah Jazz",40,42,0.488,"33.0",46,36,97.7,95.9,"2016-6-12"
"6991","Denver Nuggets",33,49,0.402,"40.0",33,49,101.9,105,"2016-6-12"
"6992","Sacramento Kings",33,49,0.402,"40.0",34,48,106.6,109.1,"2016-6-12"
"6993","New Orleans Pelicans",30,52,0.366,"43.0",31,51,102.7,106.5,"2016-6-12"
"6994","Minnesota Timberwolves",29,53,0.354,"44.0",31,51,102.4,106,"2016-6-12"
"6995","Phoenix Suns",23,59,0.28,"50.0",24,58,100.9,107.5,"2016-6-12"
"6996","Los Angeles Lakers",17,65,0.207,"56.0",17,65,97.3,106.9,"2016-6-12"
"6997","Cleveland Cavaliers*",57,25,0.695,"—",57,25,104.3,98.3,"2016-6-13"
"6998","Toronto Raptors*",56,26,0.683,"1.0",53,29,102.7,98.2,"2016-6-13"
"6999","Miami Heat*",48,34,0.585,"9.0",46,36,100,98.4,"2016-6-13"
"7000","Atlanta Hawks*",48,34,0.585,"9.0",51,31,102.8,99.2,"2016-6-13"
"7001","Boston Celtics*",48,34,0.585,"9.0",50,32,105.7,102.5,"2016-6-13"
"7002","Charlotte Hornets*",48,34,0.585,"9.0",49,33,103.4,100.7,"2016-6-13"
"7003","Indiana Pacers*",45,37,0.549,"12.0",46,36,102.2,100.5,"2016-6-13"
"7004","Detroit Pistons*",44,38,0.537,"13.0",43,39,102,101.4,"2016-6-13"
"7005","Chicago Bulls",42,40,0.512,"15.0",37,45,101.6,103.1,"2016-6-13"
"7006","Washington Wizards",41,41,0.5,"16.0",40,42,104.1,104.6,"2016-6-13"
"7007","Orlando Magic",35,47,0.427,"22.0",36,46,102.1,103.7,"2016-6-13"
"7008","Milwaukee Bucks",33,49,0.402,"24.0",29,53,99,103.2,"2016-6-13"
"7009","New York Knicks",32,50,0.39,"25.0",33,49,98.4,101.1,"2016-6-13"
"7010","Brooklyn Nets",21,61,0.256,"36.0",22,60,98.6,106,"2016-6-13"
"7011","Philadelphia 76ers",10,72,0.122,"47.0",16,66,97.4,107.6,"2016-6-13"
"7012","Golden State Warriors*",73,9,0.89,"—",65,17,114.9,104.1,"2016-6-13"
"7013","San Antonio Spurs*",67,15,0.817,"6.0",67,15,103.5,92.9,"2016-6-13"
"7014","Oklahoma City Thunder*",55,27,0.671,"18.0",59,23,110.2,102.9,"2016-6-13"
"7015","Los Angeles Clippers*",53,29,0.646,"20.0",53,29,104.5,100.2,"2016-6-13"
"7016","Portland Trail Blazers*",44,38,0.537,"29.0",43,39,105.1,104.3,"2016-6-13"
"7017","Memphis Grizzlies*",42,40,0.512,"31.0",35,47,99.1,101.3,"2016-6-13"
"7018","Dallas Mavericks*",42,40,0.512,"31.0",40,42,102.3,102.6,"2016-6-13"
"7019","Houston Rockets*",41,41,0.5,"32.0",42,40,106.5,106.4,"2016-6-13"
"7020","Utah Jazz",40,42,0.488,"33.0",46,36,97.7,95.9,"2016-6-13"
"7021","Denver Nuggets",33,49,0.402,"40.0",33,49,101.9,105,"2016-6-13"
"7022","Sacramento Kings",33,49,0.402,"40.0",34,48,106.6,109.1,"2016-6-13"
"7023","New Orleans Pelicans",30,52,0.366,"43.0",31,51,102.7,106.5,"2016-6-13"
"7024","Minnesota Timberwolves",29,53,0.354,"44.0",31,51,102.4,106,"2016-6-13"
"7025","Phoenix Suns",23,59,0.28,"50.0",24,58,100.9,107.5,"2016-6-13"
"7026","Los Angeles Lakers",17,65,0.207,"56.0",17,65,97.3,106.9,"2016-6-13"
"7027","Cleveland Cavaliers*",57,25,0.695,"—",57,25,104.3,98.3,"2016-6-14"
"7028","Toronto Raptors*",56,26,0.683,"1.0",53,29,102.7,98.2,"2016-6-14"
"7029","Miami Heat*",48,34,0.585,"9.0",46,36,100,98.4,"2016-6-14"
"7030","Atlanta Hawks*",48,34,0.585,"9.0",51,31,102.8,99.2,"2016-6-14"
"7031","Boston Celtics*",48,34,0.585,"9.0",50,32,105.7,102.5,"2016-6-14"
"7032","Charlotte Hornets*",48,34,0.585,"9.0",49,33,103.4,100.7,"2016-6-14"
"7033","Indiana Pacers*",45,37,0.549,"12.0",46,36,102.2,100.5,"2016-6-14"
"7034","Detroit Pistons*",44,38,0.537,"13.0",43,39,102,101.4,"2016-6-14"
"7035","Chicago Bulls",42,40,0.512,"15.0",37,45,101.6,103.1,"2016-6-14"
"7036","Washington Wizards",41,41,0.5,"16.0",40,42,104.1,104.6,"2016-6-14"
"7037","Orlando Magic",35,47,0.427,"22.0",36,46,102.1,103.7,"2016-6-14"
"7038","Milwaukee Bucks",33,49,0.402,"24.0",29,53,99,103.2,"2016-6-14"
"7039","New York Knicks",32,50,0.39,"25.0",33,49,98.4,101.1,"2016-6-14"
"7040","Brooklyn Nets",21,61,0.256,"36.0",22,60,98.6,106,"2016-6-14"
"7041","Philadelphia 76ers",10,72,0.122,"47.0",16,66,97.4,107.6,"2016-6-14"
"7042","Golden State Warriors*",73,9,0.89,"—",65,17,114.9,104.1,"2016-6-14"
"7043","San Antonio Spurs*",67,15,0.817,"6.0",67,15,103.5,92.9,"2016-6-14"
"7044","Oklahoma City Thunder*",55,27,0.671,"18.0",59,23,110.2,102.9,"2016-6-14"
"7045","Los Angeles Clippers*",53,29,0.646,"20.0",53,29,104.5,100.2,"2016-6-14"
"7046","Portland Trail Blazers*",44,38,0.537,"29.0",43,39,105.1,104.3,"2016-6-14"
"7047","Memphis Grizzlies*",42,40,0.512,"31.0",35,47,99.1,101.3,"2016-6-14"
"7048","Dallas Mavericks*",42,40,0.512,"31.0",40,42,102.3,102.6,"2016-6-14"
"7049","Houston Rockets*",41,41,0.5,"32.0",42,40,106.5,106.4,"2016-6-14"
"7050","Utah Jazz",40,42,0.488,"33.0",46,36,97.7,95.9,"2016-6-14"
"7051","Denver Nuggets",33,49,0.402,"40.0",33,49,101.9,105,"2016-6-14"
"7052","Sacramento Kings",33,49,0.402,"40.0",34,48,106.6,109.1,"2016-6-14"
"7053","New Orleans Pelicans",30,52,0.366,"43.0",31,51,102.7,106.5,"2016-6-14"
"7054","Minnesota Timberwolves",29,53,0.354,"44.0",31,51,102.4,106,"2016-6-14"
"7055","Phoenix Suns",23,59,0.28,"50.0",24,58,100.9,107.5,"2016-6-14"
"7056","Los Angeles Lakers",17,65,0.207,"56.0",17,65,97.3,106.9,"2016-6-14"
"7057","Cleveland Cavaliers*",57,25,0.695,"—",57,25,104.3,98.3,"2016-6-15"
"7058","Toronto Raptors*",56,26,0.683,"1.0",53,29,102.7,98.2,"2016-6-15"
"7059","Miami Heat*",48,34,0.585,"9.0",46,36,100,98.4,"2016-6-15"
"7060","Atlanta Hawks*",48,34,0.585,"9.0",51,31,102.8,99.2,"2016-6-15"
"7061","Boston Celtics*",48,34,0.585,"9.0",50,32,105.7,102.5,"2016-6-15"
"7062","Charlotte Hornets*",48,34,0.585,"9.0",49,33,103.4,100.7,"2016-6-15"
"7063","Indiana Pacers*",45,37,0.549,"12.0",46,36,102.2,100.5,"2016-6-15"
"7064","Detroit Pistons*",44,38,0.537,"13.0",43,39,102,101.4,"2016-6-15"
"7065","Chicago Bulls",42,40,0.512,"15.0",37,45,101.6,103.1,"2016-6-15"
"7066","Washington Wizards",41,41,0.5,"16.0",40,42,104.1,104.6,"2016-6-15"
"7067","Orlando Magic",35,47,0.427,"22.0",36,46,102.1,103.7,"2016-6-15"
"7068","Milwaukee Bucks",33,49,0.402,"24.0",29,53,99,103.2,"2016-6-15"
"7069","New York Knicks",32,50,0.39,"25.0",33,49,98.4,101.1,"2016-6-15"
"7070","Brooklyn Nets",21,61,0.256,"36.0",22,60,98.6,106,"2016-6-15"
"7071","Philadelphia 76ers",10,72,0.122,"47.0",16,66,97.4,107.6,"2016-6-15"
"7072","Golden State Warriors*",73,9,0.89,"—",65,17,114.9,104.1,"2016-6-15"
"7073","San Antonio Spurs*",67,15,0.817,"6.0",67,15,103.5,92.9,"2016-6-15"
"7074","Oklahoma City Thunder*",55,27,0.671,"18.0",59,23,110.2,102.9,"2016-6-15"
"7075","Los Angeles Clippers*",53,29,0.646,"20.0",53,29,104.5,100.2,"2016-6-15"
"7076","Portland Trail Blazers*",44,38,0.537,"29.0",43,39,105.1,104.3,"2016-6-15"
"7077","Memphis Grizzlies*",42,40,0.512,"31.0",35,47,99.1,101.3,"2016-6-15"
"7078","Dallas Mavericks*",42,40,0.512,"31.0",40,42,102.3,102.6,"2016-6-15"
"7079","Houston Rockets*",41,41,0.5,"32.0",42,40,106.5,106.4,"2016-6-15"
"7080","Utah Jazz",40,42,0.488,"33.0",46,36,97.7,95.9,"2016-6-15"
"7081","Denver Nuggets",33,49,0.402,"40.0",33,49,101.9,105,"2016-6-15"
"7082","Sacramento Kings",33,49,0.402,"40.0",34,48,106.6,109.1,"2016-6-15"
"7083","New Orleans Pelicans",30,52,0.366,"43.0",31,51,102.7,106.5,"2016-6-15"
"7084","Minnesota Timberwolves",29,53,0.354,"44.0",31,51,102.4,106,"2016-6-15"
"7085","Phoenix Suns",23,59,0.28,"50.0",24,58,100.9,107.5,"2016-6-15"
"7086","Los Angeles Lakers",17,65,0.207,"56.0",17,65,97.3,106.9,"2016-6-15"
"7087","Cleveland Cavaliers*",57,25,0.695,"—",57,25,104.3,98.3,"2016-6-16"
"7088","Toronto Raptors*",56,26,0.683,"1.0",53,29,102.7,98.2,"2016-6-16"
"7089","Miami Heat*",48,34,0.585,"9.0",46,36,100,98.4,"2016-6-16"
"7090","Atlanta Hawks*",48,34,0.585,"9.0",51,31,102.8,99.2,"2016-6-16"
"7091","Boston Celtics*",48,34,0.585,"9.0",50,32,105.7,102.5,"2016-6-16"
"7092","Charlotte Hornets*",48,34,0.585,"9.0",49,33,103.4,100.7,"2016-6-16"
"7093","Indiana Pacers*",45,37,0.549,"12.0",46,36,102.2,100.5,"2016-6-16"
"7094","Detroit Pistons*",44,38,0.537,"13.0",43,39,102,101.4,"2016-6-16"
"7095","Chicago Bulls",42,40,0.512,"15.0",37,45,101.6,103.1,"2016-6-16"
"7096","Washington Wizards",41,41,0.5,"16.0",40,42,104.1,104.6,"2016-6-16"
"7097","Orlando Magic",35,47,0.427,"22.0",36,46,102.1,103.7,"2016-6-16"
"7098","Milwaukee Bucks",33,49,0.402,"24.0",29,53,99,103.2,"2016-6-16"
"7099","New York Knicks",32,50,0.39,"25.0",33,49,98.4,101.1,"2016-6-16"
"7100","Brooklyn Nets",21,61,0.256,"36.0",22,60,98.6,106,"2016-6-16"
"7101","Philadelphia 76ers",10,72,0.122,"47.0",16,66,97.4,107.6,"2016-6-16"
"7102","Golden State Warriors*",73,9,0.89,"—",65,17,114.9,104.1,"2016-6-16"
"7103","San Antonio Spurs*",67,15,0.817,"6.0",67,15,103.5,92.9,"2016-6-16"
"7104","Oklahoma City Thunder*",55,27,0.671,"18.0",59,23,110.2,102.9,"2016-6-16"
"7105","Los Angeles Clippers*",53,29,0.646,"20.0",53,29,104.5,100.2,"2016-6-16"
"7106","Portland Trail Blazers*",44,38,0.537,"29.0",43,39,105.1,104.3,"2016-6-16"
"7107","Memphis Grizzlies*",42,40,0.512,"31.0",35,47,99.1,101.3,"2016-6-16"
"7108","Dallas Mavericks*",42,40,0.512,"31.0",40,42,102.3,102.6,"2016-6-16"
"7109","Houston Rockets*",41,41,0.5,"32.0",42,40,106.5,106.4,"2016-6-16"
"7110","Utah Jazz",40,42,0.488,"33.0",46,36,97.7,95.9,"2016-6-16"
"7111","Denver Nuggets",33,49,0.402,"40.0",33,49,101.9,105,"2016-6-16"
"7112","Sacramento Kings",33,49,0.402,"40.0",34,48,106.6,109.1,"2016-6-16"
"7113","New Orleans Pelicans",30,52,0.366,"43.0",31,51,102.7,106.5,"2016-6-16"
"7114","Minnesota Timberwolves",29,53,0.354,"44.0",31,51,102.4,106,"2016-6-16"
"7115","Phoenix Suns",23,59,0.28,"50.0",24,58,100.9,107.5,"2016-6-16"
"7116","Los Angeles Lakers",17,65,0.207,"56.0",17,65,97.3,106.9,"2016-6-16"
"7117","Cleveland Cavaliers*",57,25,0.695,"—",57,25,104.3,98.3,"2016-6-17"
"7118","Toronto Raptors*",56,26,0.683,"1.0",53,29,102.7,98.2,"2016-6-17"
"7119","Miami Heat*",48,34,0.585,"9.0",46,36,100,98.4,"2016-6-17"
"7120","Atlanta Hawks*",48,34,0.585,"9.0",51,31,102.8,99.2,"2016-6-17"
"7121","Boston Celtics*",48,34,0.585,"9.0",50,32,105.7,102.5,"2016-6-17"
"7122","Charlotte Hornets*",48,34,0.585,"9.0",49,33,103.4,100.7,"2016-6-17"
"7123","Indiana Pacers*",45,37,0.549,"12.0",46,36,102.2,100.5,"2016-6-17"
"7124","Detroit Pistons*",44,38,0.537,"13.0",43,39,102,101.4,"2016-6-17"
"7125","Chicago Bulls",42,40,0.512,"15.0",37,45,101.6,103.1,"2016-6-17"
"7126","Washington Wizards",41,41,0.5,"16.0",40,42,104.1,104.6,"2016-6-17"
"7127","Orlando Magic",35,47,0.427,"22.0",36,46,102.1,103.7,"2016-6-17"
"7128","Milwaukee Bucks",33,49,0.402,"24.0",29,53,99,103.2,"2016-6-17"
"7129","New York Knicks",32,50,0.39,"25.0",33,49,98.4,101.1,"2016-6-17"
"7130","Brooklyn Nets",21,61,0.256,"36.0",22,60,98.6,106,"2016-6-17"
"7131","Philadelphia 76ers",10,72,0.122,"47.0",16,66,97.4,107.6,"2016-6-17"
"7132","Golden State Warriors*",73,9,0.89,"—",65,17,114.9,104.1,"2016-6-17"
"7133","San Antonio Spurs*",67,15,0.817,"6.0",67,15,103.5,92.9,"2016-6-17"
"7134","Oklahoma City Thunder*",55,27,0.671,"18.0",59,23,110.2,102.9,"2016-6-17"
"7135","Los Angeles Clippers*",53,29,0.646,"20.0",53,29,104.5,100.2,"2016-6-17"
"7136","Portland Trail Blazers*",44,38,0.537,"29.0",43,39,105.1,104.3,"2016-6-17"
"7137","Memphis Grizzlies*",42,40,0.512,"31.0",35,47,99.1,101.3,"2016-6-17"
"7138","Dallas Mavericks*",42,40,0.512,"31.0",40,42,102.3,102.6,"2016-6-17"
"7139","Houston Rockets*",41,41,0.5,"32.0",42,40,106.5,106.4,"2016-6-17"
"7140","Utah Jazz",40,42,0.488,"33.0",46,36,97.7,95.9,"2016-6-17"
"7141","Denver Nuggets",33,49,0.402,"40.0",33,49,101.9,105,"2016-6-17"
"7142","Sacramento Kings",33,49,0.402,"40.0",34,48,106.6,109.1,"2016-6-17"
"7143","New Orleans Pelicans",30,52,0.366,"43.0",31,51,102.7,106.5,"2016-6-17"
"7144","Minnesota Timberwolves",29,53,0.354,"44.0",31,51,102.4,106,"2016-6-17"
"7145","Phoenix Suns",23,59,0.28,"50.0",24,58,100.9,107.5,"2016-6-17"
"7146","Los Angeles Lakers",17,65,0.207,"56.0",17,65,97.3,106.9,"2016-6-17"
"7147","Cleveland Cavaliers*",57,25,0.695,"—",57,25,104.3,98.3,"2016-6-18"
"7148","Toronto Raptors*",56,26,0.683,"1.0",53,29,102.7,98.2,"2016-6-18"
"7149","Miami Heat*",48,34,0.585,"9.0",46,36,100,98.4,"2016-6-18"
"7150","Atlanta Hawks*",48,34,0.585,"9.0",51,31,102.8,99.2,"2016-6-18"
"7151","Boston Celtics*",48,34,0.585,"9.0",50,32,105.7,102.5,"2016-6-18"
"7152","Charlotte Hornets*",48,34,0.585,"9.0",49,33,103.4,100.7,"2016-6-18"
"7153","Indiana Pacers*",45,37,0.549,"12.0",46,36,102.2,100.5,"2016-6-18"
"7154","Detroit Pistons*",44,38,0.537,"13.0",43,39,102,101.4,"2016-6-18"
"7155","Chicago Bulls",42,40,0.512,"15.0",37,45,101.6,103.1,"2016-6-18"
"7156","Washington Wizards",41,41,0.5,"16.0",40,42,104.1,104.6,"2016-6-18"
"7157","Orlando Magic",35,47,0.427,"22.0",36,46,102.1,103.7,"2016-6-18"
"7158","Milwaukee Bucks",33,49,0.402,"24.0",29,53,99,103.2,"2016-6-18"
"7159","New York Knicks",32,50,0.39,"25.0",33,49,98.4,101.1,"2016-6-18"
"7160","Brooklyn Nets",21,61,0.256,"36.0",22,60,98.6,106,"2016-6-18"
"7161","Philadelphia 76ers",10,72,0.122,"47.0",16,66,97.4,107.6,"2016-6-18"
"7162","Golden State Warriors*",73,9,0.89,"—",65,17,114.9,104.1,"2016-6-18"
"7163","San Antonio Spurs*",67,15,0.817,"6.0",67,15,103.5,92.9,"2016-6-18"
"7164","Oklahoma City Thunder*",55,27,0.671,"18.0",59,23,110.2,102.9,"2016-6-18"
"7165","Los Angeles Clippers*",53,29,0.646,"20.0",53,29,104.5,100.2,"2016-6-18"
"7166","Portland Trail Blazers*",44,38,0.537,"29.0",43,39,105.1,104.3,"2016-6-18"
"7167","Memphis Grizzlies*",42,40,0.512,"31.0",35,47,99.1,101.3,"2016-6-18"
"7168","Dallas Mavericks*",42,40,0.512,"31.0",40,42,102.3,102.6,"2016-6-18"
"7169","Houston Rockets*",41,41,0.5,"32.0",42,40,106.5,106.4,"2016-6-18"
"7170","Utah Jazz",40,42,0.488,"33.0",46,36,97.7,95.9,"2016-6-18"
"7171","Denver Nuggets",33,49,0.402,"40.0",33,49,101.9,105,"2016-6-18"
"7172","Sacramento Kings",33,49,0.402,"40.0",34,48,106.6,109.1,"2016-6-18"
"7173","New Orleans Pelicans",30,52,0.366,"43.0",31,51,102.7,106.5,"2016-6-18"
"7174","Minnesota Timberwolves",29,53,0.354,"44.0",31,51,102.4,106,"2016-6-18"
"7175","Phoenix Suns",23,59,0.28,"50.0",24,58,100.9,107.5,"2016-6-18"
"7176","Los Angeles Lakers",17,65,0.207,"56.0",17,65,97.3,106.9,"2016-6-18"
"7177","Cleveland Cavaliers*",57,25,0.695,"—",57,25,104.3,98.3,"2016-6-19"
"7178","Toronto Raptors*",56,26,0.683,"1.0",53,29,102.7,98.2,"2016-6-19"
"7179","Miami Heat*",48,34,0.585,"9.0",46,36,100,98.4,"2016-6-19"
"7180","Atlanta Hawks*",48,34,0.585,"9.0",51,31,102.8,99.2,"2016-6-19"
"7181","Boston Celtics*",48,34,0.585,"9.0",50,32,105.7,102.5,"2016-6-19"
"7182","Charlotte Hornets*",48,34,0.585,"9.0",49,33,103.4,100.7,"2016-6-19"
"7183","Indiana Pacers*",45,37,0.549,"12.0",46,36,102.2,100.5,"2016-6-19"
"7184","Detroit Pistons*",44,38,0.537,"13.0",43,39,102,101.4,"2016-6-19"
"7185","Chicago Bulls",42,40,0.512,"15.0",37,45,101.6,103.1,"2016-6-19"
"7186","Washington Wizards",41,41,0.5,"16.0",40,42,104.1,104.6,"2016-6-19"
"7187","Orlando Magic",35,47,0.427,"22.0",36,46,102.1,103.7,"2016-6-19"
"7188","Milwaukee Bucks",33,49,0.402,"24.0",29,53,99,103.2,"2016-6-19"
"7189","New York Knicks",32,50,0.39,"25.0",33,49,98.4,101.1,"2016-6-19"
"7190","Brooklyn Nets",21,61,0.256,"36.0",22,60,98.6,106,"2016-6-19"
"7191","Philadelphia 76ers",10,72,0.122,"47.0",16,66,97.4,107.6,"2016-6-19"
"7192","Golden State Warriors*",73,9,0.89,"—",65,17,114.9,104.1,"2016-6-19"
"7193","San Antonio Spurs*",67,15,0.817,"6.0",67,15,103.5,92.9,"2016-6-19"
"7194","Oklahoma City Thunder*",55,27,0.671,"18.0",59,23,110.2,102.9,"2016-6-19"
"7195","Los Angeles Clippers*",53,29,0.646,"20.0",53,29,104.5,100.2,"2016-6-19"
"7196","Portland Trail Blazers*",44,38,0.537,"29.0",43,39,105.1,104.3,"2016-6-19"
"7197","Memphis Grizzlies*",42,40,0.512,"31.0",35,47,99.1,101.3,"2016-6-19"
"7198","Dallas Mavericks*",42,40,0.512,"31.0",40,42,102.3,102.6,"2016-6-19"
"7199","Houston Rockets*",41,41,0.5,"32.0",42,40,106.5,106.4,"2016-6-19"
"7200","Utah Jazz",40,42,0.488,"33.0",46,36,97.7,95.9,"2016-6-19"
"7201","Denver Nuggets",33,49,0.402,"40.0",33,49,101.9,105,"2016-6-19"
"7202","Sacramento Kings",33,49,0.402,"40.0",34,48,106.6,109.1,"2016-6-19"
"7203","New Orleans Pelicans",30,52,0.366,"43.0",31,51,102.7,106.5,"2016-6-19"
"7204","Minnesota Timberwolves",29,53,0.354,"44.0",31,51,102.4,106,"2016-6-19"
"7205","Phoenix Suns",23,59,0.28,"50.0",24,58,100.9,107.5,"2016-6-19"
"7206","Los Angeles Lakers",17,65,0.207,"56.0",17,65,97.3,106.9,"2016-6-19"
"7207","Cleveland Cavaliers*",57,25,0.695,"—",57,25,104.3,98.3,"2016-6-20"
"7208","Toronto Raptors*",56,26,0.683,"1.0",53,29,102.7,98.2,"2016-6-20"
"7209","Miami Heat*",48,34,0.585,"9.0",46,36,100,98.4,"2016-6-20"
"7210","Atlanta Hawks*",48,34,0.585,"9.0",51,31,102.8,99.2,"2016-6-20"
"7211","Boston Celtics*",48,34,0.585,"9.0",50,32,105.7,102.5,"2016-6-20"
"7212","Charlotte Hornets*",48,34,0.585,"9.0",49,33,103.4,100.7,"2016-6-20"
"7213","Indiana Pacers*",45,37,0.549,"12.0",46,36,102.2,100.5,"2016-6-20"
"7214","Detroit Pistons*",44,38,0.537,"13.0",43,39,102,101.4,"2016-6-20"
"7215","Chicago Bulls",42,40,0.512,"15.0",37,45,101.6,103.1,"2016-6-20"
"7216","Washington Wizards",41,41,0.5,"16.0",40,42,104.1,104.6,"2016-6-20"
"7217","Orlando Magic",35,47,0.427,"22.0",36,46,102.1,103.7,"2016-6-20"
