Date,Team,Season,Month,Week,Opponent,Visitor,City,Win,Distance,Route,Rest,TZ,shift,direction,Latitude,Longitude,B2B,b2b_2nd,b2b_1st,three_in_four,four_in_five,five_in_seven,flight_duration,team_id,game_id,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,score_diff
2017-03-04,Charlotte Hornets,2016-17,Mar,9,Denver Nuggets,TRUE,Denver,TRUE,587,Phoenix - Denver,1,America/Denver,0,-,39.77,-104.87,No,No,No,No,No,No,1.07,1610612766,21600923,41,90,0.456,16,27,0.593,14,17,0.824,13,30,43,25,6,8,6,3,18,20,112,10
2017-03-04,Chicago Bulls,2016-17,Mar,9,Los Angeles Clippers,FALSE,Chicago,FALSE,0,No Travel,1,America/Chicago,0,-,41.84,-87.68,No,No,No,No,No,No,0,1610612741,21600922,35,83,0.422,6,17,0.353,15,20,0.75,14,31,45,26,19,11,0,5,24,17,91,-10
2017-03-04,Cleveland Cavaliers,2016-17,Mar,9,Miami Heat,TRUE,Miami,FALSE,607,Atlanta - Miami,0,America/New_York,0,-,25.78,-80.21,Yes,No,Yes,Yes,No,No,1.1,1610612739,21600921,35,73,0.479,11,27,0.407,11,18,0.611,8,25,33,20,16,4,1,4,16,19,92,-28
2017-03-04,Denver Nuggets,2016-17,Mar,9,Charlotte Hornets,FALSE,Denver,FALSE,903,Milwaukee - Denver,2,America/Denver,-1,West,39.77,-104.87,No,No,No,No,No,No,1.64,1610612743,21600923,36,80,0.45,9,30,0.3,21,25,0.84,11,34,45,21,13,5,3,6,20,18,102,-10
2017-03-04,Detroit Pistons,2016-17,Mar,9,Philadelphia 76ers,TRUE,Philadelphia,TRUE,1081,New Orleans - Philadelphia,2,America/New_York,1,East,40.01,-75.13,No,No,No,No,No,No,1.97,1610612765,21600919,54,95,0.568,10,23,0.435,18,21,0.857,10,34,44,26,8,11,10,2,9,18,136,30
2017-03-04,Houston Rockets,2016-17,Mar,9,Memphis Grizzlies,FALSE,Houston,TRUE,1380,Los Angeles - Houston,2,America/Chicago,2,East,29.77,-95.39,No,No,No,No,No,No,2.51,1610612745,21600924,39,78,0.5,18,42,0.429,27,36,0.75,10,33,43,25,14,10,4,6,20,24,123,15
2017-03-04,Memphis Grizzlies,2016-17,Mar,9,Houston Rockets,TRUE,Houston,FALSE,224,Dallas - Houston,0,America/Chicago,0,-,29.77,-95.39,Yes,No,Yes,No,No,No,1,1610612763,21600924,43,97,0.443,8,28,0.286,14,21,0.667,17,29,46,26,13,8,6,4,24,20,108,-15
2017-03-04,Miami Heat,2016-17,Mar,9,Cleveland Cavaliers,FALSE,Miami,TRUE,201,Orlando - Miami,0,America/New_York,0,-,25.78,-80.21,Yes,No,Yes,Yes,No,No,1,1610612748,21600921,46,88,0.523,18,34,0.529,10,12,0.833,15,33,48,20,11,6,4,1,19,16,120,28
2017-03-04,Milwaukee Bucks,2016-17,Mar,9,Toronto Raptors,FALSE,Milwaukee,TRUE,0,No Travel,0,America/Chicago,0,-,43.06,-87.97,Yes,No,Yes,Yes,No,Yes,0,1610612749,21600920,38,87,0.437,6,27,0.222,19,23,0.826,9,33,42,16,6,3,4,4,18,23,101,7
2017-03-04,Minnesota Timberwolves,2016-17,Mar,9,San Antonio Spurs,TRUE,San Antonio,FALSE,1087,Salt Lake City - San Antonio,2,America/Chicago,1,East,29.46,-98.51,No,No,No,No,No,No,1.98,1610612750,21600925,35,89,0.393,4,16,0.25,16,22,0.727,16,39,55,24,18,6,3,8,20,17,90,-7
2017-03-04,Philadelphia 76ers,2016-17,Mar,9,Detroit Pistons,FALSE,Philadelphia,FALSE,0,No Travel,0,America/New_York,0,-,40.01,-75.13,Yes,No,Yes,Yes,No,No,0,1610612755,21600919,43,88,0.489,14,34,0.412,6,7,0.857,6,30,36,30,20,5,2,10,18,9,106,-30
2017-03-04,Portland Trail Blazers,2016-17,Mar,9,Brooklyn Nets,FALSE,Portland,TRUE,0,No Travel,1,America/Los_Angeles,0,-,45.54,-122.66,No,No,No,No,No,No,0,1610612757,21600926,49,86,0.57,16,25,0.64,16,22,0.727,6,31,37,29,13,9,6,6,13,22,130,14
2017-03-04,San Antonio Spurs,2016-17,Mar,9,Minnesota Timberwolves,FALSE,San Antonio,TRUE,516,New Orleans - San Antonio,0,America/Chicago,0,-,29.46,-98.51,Yes,No,Yes,Yes,No,No,1,1610612759,21600925,38,94,0.404,6,24,0.25,15,24,0.625,17,32,49,16,13,10,8,3,17,20,97,7
2017-03-04,Toronto Raptors,2016-17,Mar,9,Milwaukee Bucks,TRUE,Milwaukee,FALSE,639,Washington - Milwaukee,0,America/Chicago,-1,West,43.06,-87.97,Yes,No,Yes,Yes,No,Yes,1.16,1610612761,21600920,35,75,0.467,7,21,0.333,17,20,0.85,3,33,36,20,12,2,4,4,23,18,94,-7
2017-03-05,Atlanta Hawks,2016-17,Mar,10,Indiana Pacers,FALSE,Atlanta,FALSE,0,No Travel,1,America/New_York,0,-,33.76,-84.42,Yes,Yes,No,No,No,No,0,1610612737,21600927,34,77,0.442,9,27,0.333,19,31,0.613,11,33,44,21,15,12,1,4,19,22,96,-1
2017-03-05,Boston Celtics,2016-17,Mar,10,Phoenix Suns,TRUE,Phoenix,FALSE,366,Los Angeles - Phoenix,1,America/Phoenix,1,East,33.54,-112.07,Yes,Yes,No,No,No,No,1,1610612738,21600929,32,85,0.376,13,37,0.351,29,40,0.725,14,40,54,19,14,6,6,10,28,29,106,-3
2017-03-05,Dallas Mavericks,2016-17,Mar,10,Oklahoma City Thunder,FALSE,Dallas,TRUE,0,No Travel,1,America/Chicago,0,-,32.79,-96.77,No,No,No,No,No,No,0,1610612742,21600932,42,86,0.488,7,25,0.28,13,16,0.813,5,32,37,24,8,6,2,2,20,21,104,15
2017-03-05,Golden State Warriors,2016-17,Mar,10,New York Knicks,TRUE,New York,TRUE,718,Chicago - New York,2,America/New_York,1,East,40.67,-73.94,Yes,Yes,No,No,No,No,1.31,1610612744,21600928,40,88,0.455,13,35,0.371,19,23,0.826,11,24,35,21,8,11,3,6,18,20,112,7
2017-03-05,Indiana Pacers,2016-17,Mar,10,Atlanta Hawks,TRUE,Atlanta,TRUE,427,Indianapolis - Atlanta,3,America/New_York,0,-,33.76,-84.42,Yes,Yes,No,No,No,No,1,1610612754,21600927,35,78,0.449,15,33,0.455,12,21,0.571,9,35,44,24,15,6,4,1,22,19,97,1
2017-03-05,Los Angeles Lakers,2016-17,Mar,10,New Orleans Pelicans,FALSE,Los Angeles,FALSE,0,No Travel,1,America/Los_Angeles,0,-,34.11,-118.41,No,No,No,No,No,No,0,1610612747,21600933,38,83,0.458,10,28,0.357,11,15,0.733,11,38,49,22,25,7,5,5,24,12,97,-8
2017-03-05,New Orleans Pelicans,2016-17,Mar,10,Los Angeles Lakers,TRUE,Los Angeles,TRUE,1686,New Orleans - Los Angeles,1,America/Los_Angeles,-2,West,34.11,-118.41,Yes,Yes,No,No,No,No,3.07,1610612740,21600933,36,89,0.404,9,24,0.375,24,35,0.686,13,31,44,23,13,12,5,5,12,24,105,8
2017-03-05,New York Knicks,2016-17,Mar,10,Golden State Warriors,FALSE,New York,FALSE,78,Philadelphia - New York,1,America/New_York,0,-,40.67,-73.94,Yes,Yes,No,No,No,No,1,1610612752,21600928,39,83,0.47,7,22,0.318,20,25,0.8,12,35,47,18,15,5,6,3,20,18,105,-7
2017-03-05,Oklahoma City Thunder,2016-17,Mar,10,Dallas Mavericks,TRUE,Dallas,FALSE,886,Phoenix - Dallas,1,America/Chicago,1,East,32.79,-96.77,No,No,No,Yes,No,No,1.61,1610612760,21600932,33,82,0.402,2,22,0.091,21,30,0.7,13,36,49,19,15,4,2,2,21,20,89,-15
2017-03-05,Orlando Magic,2016-17,Mar,10,Washington Wizards,TRUE,Washington,FALSE,762,Orlando - Washington,1,America/New_York,0,-,38.91,-77.02,Yes,Yes,No,No,No,No,1.39,1610612753,21600930,44,89,0.494,14,35,0.4,12,19,0.632,13,30,43,16,15,9,3,6,18,16,114,-1
2017-03-05,Phoenix Suns,2016-17,Mar,10,Boston Celtics,FALSE,Phoenix,TRUE,0,No Travel,1,America/Phoenix,0,-,33.54,-112.07,No,No,No,Yes,No,No,0,1610612756,21600929,42,94,0.447,4,20,0.2,21,26,0.808,10,40,50,16,11,7,10,6,29,28,109,3
2017-03-05,Sacramento Kings,2016-17,Mar,10,Utah Jazz,FALSE,Sacramento,FALSE,0,No Travel,3,America/Los_Angeles,0,-,38.57,-121.47,Yes,Yes,No,No,No,No,0,1610612758,21600931,43,83,0.518,8,17,0.471,15,20,0.75,5,32,37,24,13,8,3,3,21,15,109,-1
2017-03-05,Utah Jazz,2016-17,Mar,10,Sacramento Kings,TRUE,Sacramento,TRUE,530,Salt Lake City - Sacramento,1,America/Los_Angeles,-1,West,38.57,-121.47,Yes,Yes,No,No,No,No,1,1610612762,21600931,41,90,0.456,10,33,0.303,18,27,0.667,12,35,47,24,14,8,3,3,15,21,110,1
2017-03-05,Washington Wizards,2016-17,Mar,10,Orlando Magic,FALSE,Washington,TRUE,0,No Travel,1,America/New_York,0,-,38.91,-77.02,No,No,No,No,No,No,0,1610612764,21600930,39,81,0.481,14,26,0.538,23,25,0.92,10,28,38,26,12,9,6,3,16,18,115,1
2017-03-06,Atlanta Hawks,2016-17,Mar,10,Golden State Warriors,FALSE,Atlanta,FALSE,0,No Travel,0,America/New_York,0,-,33.76,-84.42,Yes,No,Yes,Yes,No,No,0,1610612737,21600937,38,82,0.463,13,28,0.464,22,31,0.71,14,33,47,19,19,6,6,4,23,22,111,-8
2017-03-06,Boston Celtics,2016-17,Mar,10,Los Angeles Clippers,TRUE,Los Angeles,FALSE,366,Phoenix - Los Angeles,0,America/Los_Angeles,-1,West,34.11,-118.41,Yes,No,Yes,Yes,No,No,1,1610612738,21600945,34,83,0.41,10,35,0.286,24,29,0.828,7,30,37,22,11,9,2,5,31,24,102,-14
2017-03-06,Brooklyn Nets,2016-17,Mar,10,Memphis Grizzlies,TRUE,Memphis,TRUE,1850,Portland - Memphis,1,America/Chicago,2,East,35.11,-90.01,No,No,No,Yes,No,No,3.36,1610612751,21600939,39,73,0.534,14,30,0.467,30,38,0.789,7,34,41,16,17,12,5,2,27,29,122,13
2017-03-06,Charlotte Hornets,2016-17,Mar,10,Indiana Pacers,FALSE,Charlotte,TRUE,1352,Denver - Charlotte,1,America/New_York,2,East,35.2,-80.83,No,No,No,No,No,No,2.46,1610612766,21600941,35,86,0.407,11,31,0.355,19,21,0.905,13,37,50,21,12,10,2,5,8,17,100,12
2017-03-06,Chicago Bulls,2016-17,Mar,10,Detroit Pistons,TRUE,Detroit,FALSE,238,Chicago - Detroit,1,America/Detroit,1,East,42.38,-83.1,No,No,No,No,No,No,1,1610612741,21600938,34,83,0.41,8,28,0.286,19,21,0.905,7,30,37,21,10,3,5,3,20,19,95,-14
2017-03-06,Cleveland Cavaliers,2016-17,Mar,10,Miami Heat,FALSE,Cleveland,FALSE,1089,Miami - Cleveland,1,America/New_York,0,-,41.48,-81.68,No,No,No,Yes,No,No,1.98,1610612739,21600936,35,78,0.449,9,27,0.333,19,29,0.655,11,41,52,15,17,3,6,6,15,19,98,-8
2017-03-06,Denver Nuggets,2016-17,Mar,10,Sacramento Kings,FALSE,Denver,TRUE,0,No Travel,1,America/Denver,0,-,39.77,-104.87,No,No,No,No,No,No,0,1610612743,21600943,37,74,0.5,13,30,0.433,21,28,0.75,7,33,40,28,19,11,2,1,18,18,108,12
2017-03-06,Detroit Pistons,2016-17,Mar,10,Chicago Bulls,FALSE,Detroit,TRUE,446,Philadelphia - Detroit,1,America/Detroit,0,-,42.38,-83.1,No,No,No,No,No,No,1,1610612765,21600938,45,92,0.489,6,21,0.286,13,20,0.65,10,38,48,26,7,7,3,5,19,20,109,14
2017-03-06,Golden State Warriors,2016-17,Mar,10,Atlanta Hawks,TRUE,Atlanta,TRUE,748,New York - Atlanta,0,America/New_York,0,-,33.76,-84.42,Yes,No,Yes,No,No,No,1.36,1610612744,21600937,41,87,0.471,20,44,0.455,17,22,0.773,13,30,43,33,16,10,4,6,22,23,119,8
2017-03-06,Houston Rockets,2016-17,Mar,10,San Antonio Spurs,TRUE,San Antonio,FALSE,189,Houston - San Antonio,1,America/Chicago,0,-,29.46,-98.51,No,No,No,No,No,No,1,1610612745,21600942,41,88,0.466,14,39,0.359,14,17,0.824,7,36,43,19,12,3,3,6,20,13,110,-2
2017-03-06,Indiana Pacers,2016-17,Mar,10,Charlotte Hornets,TRUE,Charlotte,FALSE,227,Atlanta - Charlotte,0,America/New_York,0,-,35.2,-80.83,Yes,No,Yes,No,No,No,1,1610612754,21600941,37,81,0.457,12,30,0.4,2,3,0.667,6,35,41,29,16,3,5,2,17,8,88,-12
2017-03-06,Memphis Grizzlies,2016-17,Mar,10,Brooklyn Nets,FALSE,Memphis,FALSE,484,Houston - Memphis,1,America/Chicago,0,-,35.11,-90.01,No,No,No,Yes,No,No,1,1610612763,21600939,34,77,0.442,10,25,0.4,31,39,0.795,8,29,37,23,16,7,2,5,29,27,109,-13
2017-03-06,Miami Heat,2016-17,Mar,10,Cleveland Cavaliers,TRUE,Cleveland,TRUE,1089,Miami - Cleveland,1,America/New_York,0,-,41.48,-81.68,No,No,No,Yes,No,No,1.98,1610612748,21600936,39,91,0.429,16,35,0.457,12,14,0.857,8,30,38,23,8,7,6,6,19,15,106,8
2017-03-06,Milwaukee Bucks,2016-17,Mar,10,Philadelphia 76ers,TRUE,Philadelphia,TRUE,696,Milwaukee - Philadelphia,1,America/New_York,1,East,40.01,-75.13,No,No,No,Yes,No,No,1.27,1610612749,21600934,41,83,0.494,14,33,0.424,16,20,0.8,9,32,41,28,15,7,7,3,16,20,112,14
2017-03-06,New Orleans Pelicans,2016-17,Mar,10,Utah Jazz,TRUE,Salt Lake City,FALSE,582,Los Angeles - Salt Lake City,0,America/Denver,1,East,40.78,-111.93,Yes,No,Yes,Yes,No,No,1.06,1610612740,21600944,30,84,0.357,10,33,0.303,13,18,0.722,13,34,47,16,20,11,3,2,15,17,83,-5
2017-03-06,New York Knicks,2016-17,Mar,10,Orlando Magic,TRUE,Orlando,TRUE,941,New York - Orlando,0,America/New_York,0,-,28.5,-81.37,Yes,No,Yes,Yes,No,No,1.71,1610612752,21600935,40,86,0.465,6,14,0.429,27,28,0.964,12,33,45,26,9,6,1,5,23,23,113,8
2017-03-06,Orlando Magic,2016-17,Mar,10,New York Knicks,FALSE,Orlando,FALSE,762,Washington - Orlando,0,America/New_York,0,-,28.5,-81.37,Yes,No,Yes,Yes,No,No,1.39,1610612753,21600935,40,85,0.471,9,32,0.281,16,24,0.667,11,31,42,23,13,4,5,1,23,23,105,-8
2017-03-06,Philadelphia 76ers,2016-17,Mar,10,Milwaukee Bucks,FALSE,Philadelphia,FALSE,0,No Travel,1,America/New_York,0,-,40.01,-75.13,No,No,No,Yes,No,No,0,1610612755,21600934,39,89,0.438,8,30,0.267,12,19,0.632,14,28,42,30,14,5,3,7,20,16,98,-14
2017-03-06,Sacramento Kings,2016-17,Mar,10,Denver Nuggets,TRUE,Denver,FALSE,892,Sacramento - Denver,0,America/Denver,1,East,39.77,-104.87,Yes,No,Yes,No,No,No,1.62,1610612758,21600943,36,83,0.434,6,16,0.375,18,21,0.857,11,29,40,20,16,9,1,2,18,18,96,-12
2017-03-06,San Antonio Spurs,2016-17,Mar,10,Houston Rockets,FALSE,San Antonio,TRUE,0,No Travel,1,America/Chicago,0,-,29.46,-98.51,No,No,No,Yes,No,No,0,1610612759,21600942,40,88,0.455,11,28,0.393,21,23,0.913,9,35,44,24,10,6,6,3,13,20,112,2
2017-03-06,Utah Jazz,2016-17,Mar,10,New Orleans Pelicans,FALSE,Salt Lake City,TRUE,530,Sacramento - Salt Lake City,0,America/Denver,1,East,40.78,-111.93,Yes,No,Yes,Yes,No,Yes,1,1610612762,21600944,33,81,0.407,10,27,0.37,12,15,0.8,12,34,46,16,19,10,2,3,17,15,88,5
2017-03-07,Dallas Mavericks,2016-17,Mar,10,Los Angeles Lakers,FALSE,Dallas,TRUE,0,No Travel,1,America/Chicago,0,-,32.79,-96.77,No,No,No,No,No,No,0,1610612742,21600947,45,83,0.542,17,31,0.548,15,19,0.789,6,35,41,25,14,5,5,3,17,20,122,11
2017-03-07,Los Angeles Lakers,2016-17,Mar,10,Dallas Mavericks,TRUE,Dallas,FALSE,1249,Los Angeles - Dallas,1,America/Chicago,2,East,32.79,-96.77,No,No,No,No,No,No,2.27,1610612747,21600947,42,90,0.467,11,30,0.367,16,22,0.727,11,33,44,25,11,9,3,5,20,17,111,-11
2017-03-07,Oklahoma City Thunder,2016-17,Mar,10,Portland Trail Blazers,FALSE,Oklahoma City,FALSE,190,Dallas - Oklahoma City,1,America/Chicago,0,-,35.47,-97.51,No,No,No,No,No,No,1,1610612760,21600946,44,85,0.518,10,25,0.4,23,30,0.767,12,27,39,16,17,4,1,5,25,23,121,-5
2017-03-07,Phoenix Suns,2016-17,Mar,10,Washington Wizards,FALSE,Phoenix,FALSE,0,No Travel,1,America/Phoenix,0,-,33.54,-112.07,No,No,No,No,No,No,0,1610612756,21600948,44,88,0.5,13,27,0.481,26,33,0.788,9,40,49,23,19,5,8,4,32,21,127,-4
2017-03-07,Portland Trail Blazers,2016-17,Mar,10,Oklahoma City Thunder,TRUE,Oklahoma City,TRUE,1485,Portland - Oklahoma City,2,America/Chicago,2,East,35.47,-97.51,No,No,No,No,No,No,2.7,1610612757,21600946,47,85,0.553,11,23,0.478,21,27,0.778,12,24,36,24,12,7,5,1,23,25,126,5
2017-03-07,Washington Wizards,2016-17,Mar,10,Phoenix Suns,TRUE,Phoenix,TRUE,1977,Washington - Phoenix,1,America/Phoenix,-2,West,33.54,-112.07,Yes,Yes,No,No,No,No,3.59,1610612764,21600948,41,90,0.456,7,18,0.389,42,53,0.792,9,35,44,19,11,15,4,8,21,32,131,4
2017-03-08,Atlanta Hawks,2016-17,Mar,10,Brooklyn Nets,FALSE,Atlanta,TRUE,0,No Travel,1,America/New_York,0,-,33.76,-84.42,No,No,No,Yes,No,No,0,1610612737,21600950,41,95,0.432,4,20,0.2,24,32,0.75,11,36,47,19,16,12,7,11,22,25,110,5
2017-03-08,Boston Celtics,2016-17,Mar,10,Golden State Warriors,TRUE,San Francisco,TRUE,339,Los Angeles - San Francisco,1,America/Los_Angeles,0,-,37.77,-122.45,No,No,No,Yes,No,No,1,1610612738,21600959,37,84,0.44,10,29,0.345,15,19,0.789,9,36,45,28,14,12,1,12,10,20,99,13
2017-03-08,Brooklyn Nets,2016-17,Mar,10,Atlanta Hawks,TRUE,Atlanta,FALSE,332,Memphis - Atlanta,1,America/New_York,1,East,33.76,-84.42,No,No,No,No,No,No,1,1610612751,21600950,37,80,0.463,11,33,0.333,20,25,0.8,5,35,40,28,23,7,11,7,25,22,105,-5
2017-03-08,Charlotte Hornets,2016-17,Mar,10,Miami Heat,TRUE,Miami,FALSE,652,Charlotte - Miami,1,America/New_York,0,-,25.78,-80.21,No,No,No,No,No,No,1.19,1610612766,21600951,37,80,0.463,7,21,0.333,20,21,0.952,6,33,39,14,12,7,8,7,17,18,101,-7
2017-03-08,Chicago Bulls,2016-17,Mar,10,Orlando Magic,TRUE,Orlando,FALSE,964,Detroit - Orlando,1,America/New_York,0,-,28.5,-81.37,No,No,No,No,No,No,1.75,1610612741,21600949,36,81,0.444,12,28,0.429,7,11,0.636,9,35,44,24,18,3,4,4,16,17,91,-7
2017-03-08,Denver Nuggets,2016-17,Mar,10,Washington Wizards,FALSE,Denver,FALSE,0,No Travel,1,America/Denver,0,-,39.77,-104.87,No,No,No,No,No,No,0,1610612743,21600958,46,87,0.529,13,28,0.464,8,17,0.471,10,29,39,31,16,6,2,0,16,16,113,-10
2017-03-08,Detroit Pistons,2016-17,Mar,10,Indiana Pacers,TRUE,Indianapolis,FALSE,240,Detroit - Indianapolis,1,America/Indiana/Indianapolis,0,-,39.78,-86.15,Yes,Yes,No,No,No,No,1,1610612765,21600956,39,89,0.438,7,26,0.269,13,22,0.591,11,34,45,20,10,4,4,2,18,18,98,-17
2017-03-08,Golden State Warriors,2016-17,Mar,10,Boston Celtics,FALSE,San Francisco,FALSE,2136,Atlanta - San Francisco,1,America/Los_Angeles,-3,West,37.77,-122.45,No,No,No,Yes,No,No,3.88,1610612744,21600959,37,84,0.44,6,30,0.2,6,9,0.667,12,34,46,23,18,8,12,1,20,10,86,-13
2017-03-08,Houston Rockets,2016-17,Mar,10,Utah Jazz,FALSE,Houston,FALSE,189,San Antonio - Houston,1,America/Chicago,0,-,29.77,-95.39,No,No,No,No,No,No,1,1610612745,21600954,35,79,0.443,8,32,0.25,30,40,0.75,10,21,31,22,8,9,4,4,20,23,108,-7
2017-03-08,Indiana Pacers,2016-17,Mar,10,Detroit Pistons,FALSE,Indianapolis,TRUE,430,Charlotte - Indianapolis,1,America/Indiana/Indianapolis,0,-,39.78,-86.15,No,No,No,Yes,No,No,1,1610612754,21600956,44,88,0.5,11,23,0.478,16,19,0.842,9,37,46,27,5,3,2,4,18,18,115,17
2017-03-08,Miami Heat,2016-17,Mar,10,Charlotte Hornets,FALSE,Miami,TRUE,1089,Cleveland - Miami,1,America/New_York,0,-,25.78,-80.21,No,No,No,No,No,No,1.98,1610612748,21600951,37,85,0.435,17,41,0.415,17,24,0.708,13,33,46,22,13,8,7,8,18,17,108,7
2017-03-08,Milwaukee Bucks,2016-17,Mar,10,New York Knicks,FALSE,Milwaukee,TRUE,696,Philadelphia - Milwaukee,1,America/Chicago,-1,West,43.06,-87.97,No,No,No,No,No,No,1.27,1610612749,21600952,37,86,0.43,8,26,0.308,22,28,0.786,12,34,46,26,8,9,4,6,13,20,104,11
2017-03-08,Minnesota Timberwolves,2016-17,Mar,10,Los Angeles Clippers,FALSE,Minneapolis,TRUE,1109,San Antonio - Minneapolis,3,America/Chicago,0,-,44.96,-93.27,No,No,No,No,No,No,2.02,1610612750,21600955,42,86,0.488,5,20,0.25,18,20,0.9,14,36,50,26,14,10,4,3,23,18,107,16
2017-03-08,New Orleans Pelicans,2016-17,Mar,10,Toronto Raptors,FALSE,New Orleans,FALSE,1437,Salt Lake City - New Orleans,1,America/Chicago,1,East,30.07,-89.93,No,No,No,Yes,No,No,2.61,1610612740,21600953,34,80,0.425,9,29,0.31,10,13,0.769,8,32,40,22,14,6,3,6,20,18,87,-7
2017-03-08,New York Knicks,2016-17,Mar,10,Milwaukee Bucks,TRUE,Milwaukee,FALSE,1072,Orlando - Milwaukee,1,America/Chicago,-1,West,43.06,-87.97,No,No,No,Yes,No,No,1.95,1610612752,21600952,39,84,0.464,7,21,0.333,8,12,0.667,10,33,43,22,16,4,6,4,20,13,93,-11
2017-03-08,Orlando Magic,2016-17,Mar,10,Chicago Bulls,FALSE,Orlando,TRUE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,No,No,No,Yes,No,No,0,1610612753,21600949,37,89,0.416,7,25,0.28,17,21,0.81,15,33,48,21,10,10,4,4,17,16,98,7
2017-03-08,Sacramento Kings,2016-17,Mar,10,San Antonio Spurs,TRUE,San Antonio,FALSE,799,Denver - San Antonio,1,America/Chicago,1,East,29.46,-98.51,No,No,No,Yes,No,No,1.45,1610612758,21600957,42,86,0.488,7,19,0.368,13,16,0.813,5,37,42,20,14,7,3,5,22,15,104,-10
2017-03-08,San Antonio Spurs,2016-17,Mar,10,Sacramento Kings,FALSE,San Antonio,TRUE,0,No Travel,1,America/Chicago,0,-,29.46,-98.51,Yes,Yes,No,No,No,No,0,1610612759,21600957,42,84,0.5,14,29,0.483,16,21,0.762,6,37,43,33,12,9,5,3,15,22,114,10
2017-03-08,Toronto Raptors,2016-17,Mar,10,New Orleans Pelicans,TRUE,New Orleans,TRUE,1103,Toronto - New Orleans,3,America/Chicago,-1,West,30.07,-89.93,No,No,No,No,No,No,2.01,1610612761,21600953,36,76,0.474,8,21,0.381,14,23,0.609,8,34,42,21,12,6,6,3,18,20,94,7
2017-03-08,Utah Jazz,2016-17,Mar,10,Houston Rockets,TRUE,Houston,TRUE,1201,Salt Lake City - Houston,1,America/Chicago,1,East,29.77,-95.39,No,No,No,Yes,No,No,2.18,1610612762,21600954,41,76,0.539,12,31,0.387,21,24,0.875,10,35,45,21,19,2,4,4,23,20,115,7
2017-03-08,Washington Wizards,2016-17,Mar,10,Denver Nuggets,TRUE,Denver,TRUE,587,Phoenix - Denver,0,America/Denver,0,-,39.77,-104.87,Yes,No,Yes,Yes,No,No,1.07,1610612764,21600958,50,88,0.568,11,26,0.423,12,19,0.632,8,35,43,31,12,10,0,2,16,16,123,10
2017-03-09,Cleveland Cavaliers,2016-17,Mar,10,Detroit Pistons,TRUE,Detroit,FALSE,96,Cleveland - Detroit,2,America/Detroit,0,-,42.38,-83.1,No,No,No,No,No,No,1,1610612739,21600960,39,84,0.464,11,39,0.282,12,19,0.632,8,34,42,24,10,4,1,1,17,15,101,-5
2017-03-09,Detroit Pistons,2016-17,Mar,10,Cleveland Cavaliers,FALSE,Detroit,TRUE,240,Indianapolis - Detroit,0,America/Detroit,0,-,42.38,-83.1,Yes,No,Yes,Yes,No,No,1,1610612765,21600960,41,88,0.466,9,26,0.346,15,19,0.789,11,34,45,22,8,6,1,1,15,17,106,5
2017-03-09,Los Angeles Lakers,2016-17,Mar,10,Phoenix Suns,TRUE,Phoenix,TRUE,886,Dallas - Phoenix,1,America/Phoenix,-1,West,33.54,-112.07,No,No,No,No,No,No,1.61,1610612747,21600964,47,98,0.48,12,27,0.444,16,24,0.667,14,28,42,21,9,11,7,10,20,24,122,12
2017-03-09,Memphis Grizzlies,2016-17,Mar,10,Los Angeles Clippers,FALSE,Memphis,FALSE,0,No Travel,2,America/Chicago,0,-,35.11,-90.01,No,No,No,No,No,No,0,1610612763,21600961,37,83,0.446,7,20,0.35,17,22,0.773,6,28,34,26,9,6,2,4,22,18,98,-16
2017-03-09,Oklahoma City Thunder,2016-17,Mar,10,San Antonio Spurs,FALSE,Oklahoma City,TRUE,0,No Travel,1,America/Chicago,0,-,35.47,-97.51,No,No,No,No,No,No,0,1610612760,21600962,41,89,0.461,6,20,0.3,14,21,0.667,15,33,48,23,11,10,3,8,22,16,102,10
2017-03-09,Philadelphia 76ers,2016-17,Mar,10,Portland Trail Blazers,TRUE,Portland,FALSE,2406,Philadelphia - Portland,2,America/Los_Angeles,-3,West,45.54,-122.66,No,No,No,No,No,No,4.37,1610612755,21600963,41,94,0.436,11,29,0.379,15,20,0.75,12,32,44,18,17,10,3,12,29,22,108,-6
2017-03-09,Phoenix Suns,2016-17,Mar,10,Los Angeles Lakers,FALSE,Phoenix,FALSE,0,No Travel,1,America/Phoenix,0,-,33.54,-112.07,No,No,No,No,No,No,0,1610612756,21600964,42,91,0.462,6,19,0.316,20,25,0.8,18,36,54,20,20,7,10,7,24,20,110,-12
2017-03-09,Portland Trail Blazers,2016-17,Mar,10,Philadelphia 76ers,FALSE,Portland,TRUE,1485,Oklahoma City - Portland,1,America/Los_Angeles,-2,West,45.54,-122.66,No,No,No,No,No,No,2.7,1610612757,21600963,40,88,0.455,6,21,0.286,28,33,0.848,16,39,55,25,19,8,12,3,22,29,114,6
2017-03-09,San Antonio Spurs,2016-17,Mar,10,Oklahoma City Thunder,TRUE,Oklahoma City,FALSE,420,San Antonio - Oklahoma City,0,America/Chicago,0,-,35.47,-97.51,Yes,No,Yes,Yes,No,Yes,1,1610612759,21600962,35,84,0.417,6,19,0.316,16,20,0.8,13,28,41,15,15,8,8,3,16,22,92,-10
