"","test_actual","test_fold","type","test_preds"
"63868",-6.1,"5","w40_t",-6.2303046848629
"63869",-6.1,"5","w40_td",-5.57979834707457
"63870",-6.1,"5","w60_tf",-5.20941730731775
"63871",-9.7,"5","sn_net_rating_diff",-5.03965806765262
"63872",-9.7,"5","w60_en",-5.65173455271758
"63873",-9.7,"5","w_40",-4.5837726321558
"63874",-9.7,"5","w40_t",-5.64243718907823
"63875",-9.7,"5","w40_td",-5.17030765355074
"63876",-9.7,"5","w60_tf",-5.97753445209187
"63877",2.1,"5","sn_net_rating_diff",-13.7675429694977
"63878",2.1,"5","w60_en",-12.2069818801478
"63879",2.1,"5","w_40",-13.9953016537808
"63880",2.1,"5","w40_t",-13.9919751852507
"63881",2.1,"5","w40_td",-13.7599121849382
"63882",2.1,"5","w60_tf",-11.9742442224061
"63883",-31.4,"5","sn_net_rating_diff",-2.13036310037094
"63884",-31.4,"5","w60_en",-3.3717519083677
"63885",-31.4,"5","w_40",-2.10731960880312
"63886",-31.4,"5","w40_t",-1.19875819015485
"63887",-31.4,"5","w40_td",-1.08645462718014
"63888",-31.4,"5","w60_tf",-2.58995541312119
"63889",-5.3,"5","sn_net_rating_diff",-2.71222209382727
"63890",-5.3,"5","w60_en",-2.66015929738179
"63891",-5.3,"5","w_40",-2.41115300146041
"63892",-5.3,"5","w40_t",-2.79865217897185
"63893",-5.3,"5","w40_td",-2.55377304403898
"63894",-5.3,"5","w60_tf",-2.20123770363745
"63895",-37.4,"5","sn_net_rating_diff",1.06986136363891
"63896",-37.4,"5","w60_en",1.1262117492403
"63897",-37.4,"5","w_40",0.805926686209319
"63898",-37.4,"5","w40_t",1.03038594416113
"63899",-37.4,"5","w40_td",0.606293618554586
"63900",-37.4,"5","w60_tf",-0.532914116670629
"63901",-15.8,"5","sn_net_rating_diff",-5.81547005892773
"63902",-15.8,"5","w60_en",-5.77137149516024
"63903",-15.8,"5","w_40",-5.00231941619102
"63904",-15.8,"5","w40_t",-5.59813548651436
"63905",-15.8,"5","w40_td",-4.7975508477307
"63906",-15.8,"5","w60_tf",-3.63936070627297
"63907",-5.1,"5","sn_net_rating_diff",-0.675715616730098
"63908",-5.1,"5","w60_en",-0.931804763336711
"63909",-5.1,"5","w_40",-0.675746504731825
"63910",-5.1,"5","w40_t",-0.619554979837443
"63911",-5.1,"5","w40_td",-1.24794753911679
"63912",-5.1,"5","w60_tf",-0.713338826798104
"63913",-14.2,"5","sn_net_rating_diff",5.23985081674265
"63914",-14.2,"5","w60_en",3.938490014365
"63915",-14.2,"5","w_40",4.3993849641012
"63916",-14.2,"5","w40_t",4.62790269016355
"63917",-14.2,"5","w40_td",3.50397800885572
"63918",-14.2,"5","w60_tf",3.87339230962361
"63919",-5.8,"5","sn_net_rating_diff",0.681955368001352
"63920",-5.8,"5","w60_en",-0.735037421178991
"63921",-5.8,"5","w_40",0.0944979749639927
"63922",-5.8,"5","w40_t",-0.919497588841054
"63923",-5.8,"5","w40_td",-1.8807223390599
"63924",-5.8,"5","w60_tf",-1.59662509412489
"63925",-10,"5","sn_net_rating_diff",-9.01569452293758
"63926",-10,"5","w60_en",-8.04871674791664
"63927",-10,"5","w_40",-9.36828929358465
"63928",-10,"5","w40_t",-9.95503843154732
"63929",-10,"5","w40_td",-10.1017728365593
"63930",-10,"5","w60_tf",-8.93046212375742
"63931",8.9,"5","sn_net_rating_diff",-8.62778852730002
"63932",8.9,"5","w60_en",-7.91383418741886
"63933",8.9,"5","w_40",-7.52155290408535
"63934",8.9,"5","w40_t",-7.37598276588158
"63935",8.9,"5","w40_td",-5.91906699307186
"63936",8.9,"5","w60_tf",-4.88104184596666
"63937",-19.4,"5","sn_net_rating_diff",4.94892132001448
"63938",-19.4,"5","w60_en",3.13401089014407
"63939",-19.4,"5","w_40",4.93457293325429
"63940",-19.4,"5","w40_t",5.05014376952024
"63941",-19.4,"5","w40_td",4.77875760182855
"63942",-19.4,"5","w60_tf",3.575299562552
"63943",-14.6,"5","sn_net_rating_diff",-15.1252139542291
"63944",-14.6,"5","w60_en",-12.4058756213257
"63945",-14.6,"5","w_40",-14.5833258922184
"63946",-14.6,"5","w40_t",-14.1155499941953
"63947",-14.6,"5","w40_td",-13.2419027806258
"63948",-14.6,"5","w60_tf",-10.6843294668775
"63949",3,"5","sn_net_rating_diff",-7.17314104365918
"63950",3,"5","w60_en",-6.46201101995077
"63951",3,"5","w_40",-7.7333208697944
"63952",3,"5","w40_t",-7.72544187568003
"63953",3,"5","w40_td",-8.35103004644511
"63954",3,"5","w60_tf",-6.45463345594246
"63955",-4.7,"5","sn_net_rating_diff",-9.59755351639392
"63956",-4.7,"5","w60_en",-8.33978617289026
"63957",-4.7,"5","w_40",-9.78758482067975
"63958",-4.7,"5","w40_t",-10.5040419608034
"63959",-4.7,"5","w40_td",-10.7423240792893
"63960",-4.7,"5","w60_tf",-7.66029656865333
"63961",12.1,"5","sn_net_rating_diff",-6.00942305674651
"63962",12.1,"5","w60_en",-4.12702747507961
"63963",12.1,"5","w_40",-6.4442175601432
"63964",12.1,"5","w40_t",-5.4153913048746
"63965",12.1,"5","w40_td",-5.48082836492712
"63966",12.1,"5","w60_tf",-3.62773721926294
"63967",10.1,"5","sn_net_rating_diff",0.584978869091963
"63968",10.1,"5","w60_en",-0.725427202466442
"63969",10.1,"5","w_40",0.345950006107797
"63970",10.1,"5","w40_t",-0.0155746622628783
"63971",10.1,"5","w40_td",-0.41731732933519
"63972",10.1,"5","w60_tf",0.40468473359488
"63973",-4,"5","sn_net_rating_diff",-6.49430555129346
"63974",-4,"5","w60_en",-6.00863944693969
"63975",-4,"5","w_40",-7.1653485952277
"63976",-4,"5","w40_t",-6.99652676379098
"63977",-4,"5","w40_td",-7.98620717802243
"63978",-4,"5","w60_tf",-5.51862546973111
"63979",2.6,"5","sn_net_rating_diff",2.71846184509853
"63980",2.6,"5","w60_en",0.981886304358121
"63981",2.6,"5","w_40",2.0553705305766
"63982",2.6,"5","w40_t",1.29412306495698
"63983",2.6,"5","w40_td",0.966006993473434
"63984",2.6,"5","w60_tf",-0.743084462239066
"63985",-13.6,"5","sn_net_rating_diff",9.50681676875578
"63986",-13.6,"5","w60_en",8.03216344925027
"63987",-13.6,"5","w_40",9.40110691060444
"63988",-13.6,"5","w40_t",9.57848169814503
"63989",-13.6,"5","w40_td",9.33574661435765
"63990",-13.6,"5","w60_tf",8.17180809279705
"63991",-12.1,"5","sn_net_rating_diff",5.14287431783326
"63992",-12.1,"5","w60_en",3.19378797853656
"63993",-12.1,"5","w_40",4.75286353585732
"63994",-12.1,"5","w40_t",3.50494032856195
"63995",-12.1,"5","w40_td",2.3760772669006
"63996",-12.1,"5","w60_tf",2.13617623620886
"63997",-3.9,"5","sn_net_rating_diff",-1.64548060582399
"63998",-3.9,"5","w60_en",-2.86809499612078
"63999",-3.9,"5","w_40",-1.81444812690614
"64000",-3.9,"5","w40_t",-2.97879732400968
"64001",-3.9,"5","w40_td",-3.79391922266539
"64002",-3.9,"5","w60_tf",-2.9049301870491
"64003",-2,"5","sn_net_rating_diff",-8.33685903057185
"64004",-2,"5","w60_en",-6.1462453588731
"64005",-2,"5","w_40",-7.71623254222366
"64006",-2,"5","w40_t",-6.91354282400675
"64007",-2,"5","w40_td",-6.29543882344131
"64008",-2,"5","w60_tf",-3.70358543761132
"64009",-4.1,"5","sn_net_rating_diff",-7.36709404147796
"64010",-4.1,"5","w60_en",-6.43811688559767
"64011",-4.1,"5","w_40",-7.3773686149731
"64012",-4.1,"5","w40_t",-6.7831270707941
"64013",-4.1,"5","w40_td",-7.15562487114131
"64014",-4.1,"5","w60_tf",-6.66471394670285
"64015",8.6,"5","sn_net_rating_diff",0.488002370182574
"64016",8.6,"5","w60_en",-0.800175998401057
"64017",8.6,"5","w_40",0.218686236295579
"64018",8.6,"5","w40_t",-0.524256553581537
"64019",8.6,"5","w40_td",-1.28692294973147
"64020",8.6,"5","w60_tf",0.457242199308309
"64021",-9.5,"5","sn_net_rating_diff",-7.46407054038735
"64022",-9.5,"5","w60_en",-6.54254539535366
"64023",-9.5,"5","w_40",-7.69399028526333
"64024",-9.5,"5","w40_t",-8.27402873931014
"64025",-9.5,"5","w40_td",-8.82712703483805
"64026",-9.5,"5","w60_tf",-6.95825542079601
"64027",-4.1,"5","sn_net_rating_diff",-5.03965806765262
"64028",-4.1,"5","w60_en",-4.69503642698037
"64029",-4.1,"5","w_40",-4.46075297619115
"64030",-4.1,"5","w40_t",-4.34857422341807
"64031",-4.1,"5","w40_td",-3.65738013574904
"64032",-4.1,"5","w60_tf",-4.79713458932935
"64033",12.4,"5","sn_net_rating_diff",0.875908365820131
"64034",12.4,"5","w60_en",0.43769322136307
"64035",12.4,"5","w_40",0.614798354948918
"64036",12.4,"5","w40_t",1.47618828799658
"64037",12.4,"5","w40_td",1.58576594355482
"64038",12.4,"5","w60_tf",1.29601992346014
"64039",9.2,"5","sn_net_rating_diff",-1.45152760800521
"64040",9.2,"5","w60_en",-1.15007687852661
"64041",9.2,"5","w_40",-0.894018968305817
"64042",9.2,"5","w40_t",-0.235329663183707
"64043",9.2,"5","w40_td",0.413442904264269
"64044",9.2,"5","w60_tf",-1.97396917878736
"64045",-16.5,"5","sn_net_rating_diff",-16.8707909345981
"64046",-16.5,"5","w60_en",-15.6797968495466
"64047",-16.5,"5","w_40",-16.4147443849293
"64048",-16.5,"5","w40_t",-15.7536320657109
"64049",-16.5,"5","w40_td",-15.6673857638321
"64050",-16.5,"5","w60_tf",-15.2682144980624
"64051",0.1,"5","sn_net_rating_diff",-3.68198708292117
"64052",0.1,"5","w60_en",-3.11825272764196
"64053",0.1,"5","w_40",-3.18415455419715
"64054",0.1,"5","w40_t",-3.27668151628972
"64055",0.1,"5","w40_td",-2.70574971078408
"64056",0.1,"5","w60_tf",-3.36690384776322
"64057",-2,"5","sn_net_rating_diff",-5.81547005892773
"64058",-2,"5","w60_en",-6.10358489943255
"64059",-2,"5","w_40",-6.13636750752385
"64060",-2,"5","w40_t",-6.07004006115936
"64061",-2,"5","w40_td",-7.30452633626148
"64062",-2,"5","w60_tf",-6.32543679588587
"64063",-1.9,"5","sn_net_rating_diff",-1.5485041069146
"64064",-1.9,"5","w60_en",-1.70785596218436
"64065",-1.9,"5","w_40",-2.0654802957429
"64066",-1.9,"5","w40_t",-0.664130736124639
"64067",-1.9,"5","w40_td",-0.568647994904564
"64068",-1.9,"5","w60_tf",-1.75721440405568
"64069",-26.6,"5","sn_net_rating_diff",2.0396263527328
"64070",-26.6,"5","w60_en",0.574188987777672
"64071",-26.6,"5","w_40",1.63686923731849
"64072",-26.6,"5","w40_t",1.29708725256816
"64073",-26.6,"5","w40_td",1.22991318368167
"64074",-26.6,"5","w60_tf",0.241438214716934
"64075",12.6,"5","sn_net_rating_diff",-2.5182690960085
"64076",12.6,"5","w60_en",-1.9856380934389
"64077",12.6,"5","w_40",-2.76290663321125
"64078",12.6,"5","w40_t",-3.43687170157884
"64079",12.6,"5","w40_td",-3.57815722661691
"64080",12.6,"5","w60_tf",-1.60950510237696
"64081",18.6,"5","sn_net_rating_diff",-1.16059811127704
"64082",18.6,"5","w60_en",-1.2553143024473
"64083",18.6,"5","w_40",-1.41913024208979
"64084",18.6,"5","w40_t",0.496269615127378
"64085",18.6,"5","w40_td",-0.0634440649367186
"64086",18.6,"5","w60_tf",-0.119213793401354
"64087",13.2,"5","sn_net_rating_diff",-1.64548060582399
"64088",13.2,"5","w60_en",-1.73730962594695
"64089",13.2,"5","w_40",-1.5797450972671
"64090",13.2,"5","w40_t",-1.7716083640948
"64091",13.2,"5","w40_td",-1.80543251568321
"64092",13.2,"5","w60_tf",-2.11116596981136
"64093",-18,"5","sn_net_rating_diff",-5.13663456656201
"64094",-18,"5","w60_en",-3.50880239614722
"64095",-18,"5","w_40",-5.01963519764726
"64096",-18,"5","w40_t",-3.92828583085554
"64097",-18,"5","w40_td",-3.74796635727676
"64098",-18,"5","w60_tf",-2.82286824219552
"64099",-1.8,"5","sn_net_rating_diff",-1.25757461018643
"64100",-1.8,"5","w60_en",-1.70407111326262
"64101",-1.8,"5","w_40",-1.40909903749778
"64102",-1.8,"5","w40_t",-1.81277265140216
"64103",-1.8,"5","w40_td",-1.93894210127843
"64104",-1.8,"5","w60_tf",-0.901835565330618
"64105",7.5,"5","sn_net_rating_diff",3.97915633092059
"64106",7.5,"5","w60_en",3.80365378462126
"64107",7.5,"5","w_40",4.04107089839519
"64108",7.5,"5","w40_t",3.60249634959254
"64109",7.5,"5","w40_td",4.77019608534331
"64110",7.5,"5","w60_tf",4.67343744383444
"64111",-7.2,"5","sn_net_rating_diff",1.26381436145769
"64112",-7.2,"5","w60_en",0.694487813939189
"64113",-7.2,"5","w_40",1.30565381314896
"64114",-7.2,"5","w40_t",2.14049748702092
"64115",-7.2,"5","w40_td",3.01528595821674
"64116",-7.2,"5","w60_tf",1.55573907926468
"64117",-4.7,"5","sn_net_rating_diff",0.778931866910742
"64118",-4.7,"5","w60_en",-0.205572642743843
"64119",-4.7,"5","w_40",0.763384120866308
"64120",-4.7,"5","w40_t",0.27807665756602
"64121",-4.7,"5","w40_td",0.556535551053554
"64122",-4.7,"5","w60_tf",0.741225081431443
"64123",19.7,"5","sn_net_rating_diff",-4.45779907419628
"64124",19.7,"5","w60_en",-4.48932732906916
"64125",19.7,"5","w_40",-4.22451741496836
"64126",19.7,"5","w40_t",-3.53282215655194
"64127",19.7,"5","w40_td",-3.22964704294256
"64128",19.7,"5","w60_tf",-3.45664720896382
"64129",5,"5","sn_net_rating_diff",5.14287431783326
"64130",5,"5","w60_en",5.14405537131948
"64131",5,"5","w_40",4.88595988719109
"64132",5,"5","w40_t",5.50584041872313
"64133",5,"5","w40_td",6.35099266762922
"64134",5,"5","w60_tf",5.67532449048403
"64135",-22.7,"5","sn_net_rating_diff",-3.87594008073995
"64136",-22.7,"5","w60_en",-4.05377685723854
"64137",-22.7,"5","w_40",-3.83671156090175
"64138",-22.7,"5","w40_t",-3.64728307503812
"64139",-22.7,"5","w40_td",-3.88472315553239
"64140",-22.7,"5","w60_tf",-5.4158434842599
"64141",-3.9,"5","sn_net_rating_diff",-2.80919859273666
"64142",-3.9,"5","w60_en",-2.02731901533759
"64143",-3.9,"5","w_40",-3.01496048977051
"64144",-3.9,"5","w40_t",-2.93397947783903
"64145",-3.9,"5","w40_td",-3.32503748312412
"64146",-3.9,"5","w60_tf",-2.99882951254742
"64147",-24,"5","sn_net_rating_diff",-8.72476502620941
"64148",-24,"5","w60_en",-9.08667812003647
"64149",-24,"5","w_40",-8.39491199351935
"64150",-24,"5","w40_t",-8.71779979791527
"64151",-24,"5","w40_td",-10.0062246610326
"64152",-24,"5","w60_tf",-9.21469750691726
"64153",-2,"5","sn_net_rating_diff",-2.13036310037094
"64154",-2,"5","w60_en",-2.09457136080789
"64155",-2,"5","w_40",-1.6853579902213
"64156",-2,"5","w40_t",-1.92449943295473
"64157",-2,"5","w40_td",-1.1647383052089
"64158",-2,"5","w60_tf",-1.81256940102963
"64159",-9.7,"5","sn_net_rating_diff",-9.79150651421269
"64160",-9.7,"5","w60_en",-7.57801027360828
"64161",-9.7,"5","w_40",-9.6961458192978
"64162",-9.7,"5","w40_t",-9.71827363419739
"64163",-9.7,"5","w40_td",-10.451682152517
"64164",-9.7,"5","w60_tf",-11.7887087276406
"64165",2.2,"5","sn_net_rating_diff",-3.00315159055544
"64166",2.2,"5","w60_en",-2.36865665989699
"64167",2.2,"5","w_40",-3.39544672150892
"64168",2.2,"5","w40_t",-2.57008576860274
"64169",2.2,"5","w40_td",-3.11853598763906
"64170",2.2,"5","w60_tf",-2.38314686025242
"64171",-8.6,"5","sn_net_rating_diff",-2.13036310037094
"64172",-8.6,"5","w60_en",-2.0382837738309
"64173",-8.6,"5","w_40",-2.58764208806442
"64174",-8.6,"5","w40_t",-2.35702115092665
"64175",-8.6,"5","w40_td",-2.72002098184759
"64176",-8.6,"5","w60_tf",-2.75042774783657
"64177",13.4,"5","sn_net_rating_diff",11.6402997447623
"64178",13.4,"5","w60_en",9.06053825757379
"64179",13.4,"5","w_40",10.8787634415835
"64180",13.4,"5","w40_t",11.6486833470004
"64181",13.4,"5","w40_td",13.6741677750035
"64182",13.4,"5","w60_tf",13.2928646757438
"64183",6.5,"5","sn_net_rating_diff",4.27008582764876
"64184",6.5,"5","w60_en",3.33265497675647
"64185",6.5,"5","w_40",4.0764758045184
"64186",6.5,"5","w40_t",4.50077651062001
"64187",6.5,"5","w40_td",5.96356894566171
"64188",6.5,"5","w60_tf",5.27826447413832
"64189",-6.9,"5","sn_net_rating_diff",-14.1554489651352
"64190",-6.9,"5","w60_en",-13.1026201740961
"64191",-6.9,"5","w_40",-13.9929644430469
"64192",-6.9,"5","w40_t",-14.6231198984461
"64193",-6.9,"5","w40_td",-17.7679244469461
"64194",-6.9,"5","w60_tf",-14.9274867466592
"64195",7.3,"5","sn_net_rating_diff",4.27008582764876
"64196",7.3,"5","w60_en",4.4878209710873
"64197",7.3,"5","w_40",4.28388778419942
"64198",7.3,"5","w40_t",5.20912912191515
"64199",7.3,"5","w40_td",7.52552429956316
"64200",7.3,"5","w60_tf",4.61434307564507
"64201",-3.3,"5","sn_net_rating_diff",0.294049372363795
"64202",-3.3,"5","w60_en",-0.111969445232772
"64203",-3.3,"5","w_40",0.087178352635795
"64204",-3.3,"5","w40_t",0.583847281608283
"64205",-3.3,"5","w40_td",0.841001188749438
"64206",-3.3,"5","w60_tf",1.05570743837988
"64207",-19.4,"5","sn_net_rating_diff",-5.91244655783712
"64208",-19.4,"5","w60_en",-5.96817642996439
"64209",-19.4,"5","w_40",-5.52929210231159
"64210",-19.4,"5","w40_t",-6.13114039679179
"64211",-19.4,"5","w40_td",-6.31287798817481
"64212",-19.4,"5","w60_tf",-6.30356488268681
"64213",-11.2,"5","sn_net_rating_diff",-4.36082257528689
"64214",-11.2,"5","w60_en",-4.20034415773624
"64215",-11.2,"5","w_40",-4.24756435107882
"64216",-11.2,"5","w40_t",-4.89013468552203
"64217",-11.2,"5","w40_td",-5.54029203649944
"64218",-11.2,"5","w60_tf",-3.32846719775892
"64219",-0.1,"5","sn_net_rating_diff",-5.03965806765262
"64220",-0.1,"5","w60_en",-4.44835764772933
"64221",-0.1,"5","w_40",-4.93099876008333
"64222",-0.1,"5","w40_t",-5.18132605221942
"64223",-0.1,"5","w40_td",-5.42719819328199
"64224",-0.1,"5","w60_tf",-5.93870608701472
"64225",25.2,"5","sn_net_rating_diff",-0.772692115639487
"64226",25.2,"5","w60_en",-0.285462804431648
"64227",25.2,"5","w_40",-1.31944091221135
"64228",25.2,"5","w40_t",-1.09262207901425
"64229",25.2,"5","w40_td",-0.814510334773732
"64230",25.2,"5","w60_tf",-2.27143244498204
"64231",2.9,"5","sn_net_rating_diff",-0.675715616730098
"64232",2.9,"5","w60_en",-2.46493270059721
"64233",2.9,"5","w_40",-0.722771083121042
"64234",2.9,"5","w40_t",-1.89136151899847
"64235",2.9,"5","w40_td",-1.67084342379176
"64236",2.9,"5","w60_tf",-1.53514519451037
"64237",-5.9,"5","sn_net_rating_diff",-8.33685903057185
"64238",-5.9,"5","w60_en",-8.28236639933613
"64239",-5.9,"5","w_40",-8.00005946178716
"64240",-5.9,"5","w40_t",-8.08684493367668
"64241",-5.9,"5","w40_td",-9.56986358983935
"64242",-5.9,"5","w60_tf",-8.30035183972591
"64243",-9.7,"5","sn_net_rating_diff",1.36079086036708
"64244",-9.7,"5","w60_en",0.643084939682623
"64245",-9.7,"5","w_40",1.66888019952136
"64246",-9.7,"5","w40_t",1.856379790648
"64247",-9.7,"5","w40_td",3.35069538039507
"64248",-9.7,"5","w60_tf",2.55144048400574
"64249",6.3,"5","sn_net_rating_diff",-7.36709404147796
"64250",6.3,"5","w60_en",-6.07258896493047
"64251",6.3,"5","w_40",-6.54940014547723
"64252",6.3,"5","w40_t",-5.51536691919175
"64253",6.3,"5","w40_td",-5.97487064266517
"64254",6.3,"5","w60_tf",-5.7108020410828
"64255",-10.2,"5","sn_net_rating_diff",-14.8342844575009
"64256",-10.2,"5","w60_en",-12.008801305264
"64257",-10.2,"5","w_40",-14.2964234641743
"64258",-10.2,"5","w40_t",-13.7899911286561
"64259",-10.2,"5","w40_td",-16.4871330521925
"64260",-10.2,"5","w60_tf",-15.4572901275432
"64261",27.3,"5","sn_net_rating_diff",-8.72476502620941
"64262",27.3,"5","w60_en",-7.3490688348879
"64263",27.3,"5","w_40",-7.90913130426645
"64264",27.3,"5","w40_t",-7.64255338578254
"64265",27.3,"5","w40_td",-8.38773611475905
"64266",27.3,"5","w60_tf",-8.08109491069474
"64267",-8.8,"5","sn_net_rating_diff",4.27008582764876
"64268",-8.8,"5","w60_en",2.59928886458747
"64269",-8.8,"5","w_40",4.12392024521467
"64270",-8.8,"5","w40_t",3.91727227077146
"64271",-8.8,"5","w40_td",5.4237841241838
"64272",-8.8,"5","w60_tf",4.56054211723564
"64273",-2.9,"5","sn_net_rating_diff",-3.77896358183056
"64274",-2.9,"5","w60_en",-2.73121531990094
"64275",-2.9,"5","w_40",-3.88872899619843
"64276",-2.9,"5","w40_t",-3.860699455316
"64277",-2.9,"5","w40_td",-3.58439828866742
"64278",-2.9,"5","w60_tf",-4.84174895822081
"64279",2,"5","sn_net_rating_diff",-0.578739117820709
"64280",2,"5","w60_en",-0.620458183637123
"64281",2,"5","w_40",-0.27263319919
"64282",2,"5","w40_t",-0.352022366195473
"64283",2,"5","w40_td",-0.473637217995982
"64284",2,"5","w60_tf",-0.597956053315836
"64285",-11,"5","sn_net_rating_diff",-4.2638460763775
"64286",-11,"5","w60_en",-4.00329524225604
"64287",-11,"5","w_40",-4.45954932536025
"64288",-11,"5","w40_t",-4.36748817228636
"64289",-11,"5","w40_td",-4.05502483004023
"64290",-11,"5","w60_tf",-5.33781167631333
"64291",14.4,"5","sn_net_rating_diff",0.681955368001352
"64292",14.4,"5","w60_en",0.702076796512201
"64293",14.4,"5","w_40",0.938841074434681
"64294",14.4,"5","w40_t",1.2609062923537
"64295",14.4,"5","w40_td",0.920092876512504
"64296",14.4,"5","w60_tf",2.05418968605049
"64297",-7.7,"5","sn_net_rating_diff",-9.88848301312208
"64298",-7.7,"5","w60_en",-8.88256978983321
"64299",-7.7,"5","w_40",-10.462859882742
"64300",-7.7,"5","w40_t",-10.915728079092
"64301",-7.7,"5","w40_td",-9.90617083367604
"64302",-7.7,"5","w60_tf",-11.87372293678
"64303",19.3,"5","sn_net_rating_diff",3.30032083855486
"64304",19.3,"5","w60_en",0.951259855316183
"64305",19.3,"5","w_40",4.22591174036302
"64306",19.3,"5","w40_t",3.77594772542985
"64307",19.3,"5","w40_td",3.36299552442504
"64308",19.3,"5","w60_tf",4.48002454057423
"64309",-0.9,"5","sn_net_rating_diff",-2.71222209382727
"64310",-0.9,"5","w60_en",-3.11176830417825
"64311",-0.9,"5","w_40",-2.52073706359957
"64312",-0.9,"5","w40_t",-2.87389432105364
"64313",-0.9,"5","w40_td",-2.67405141649676
"64314",-0.9,"5","w60_tf",-2.49160756165581
"64315",-2.8,"5","sn_net_rating_diff",1.36079086036708
"64316",-2.8,"5","w60_en",1.38343298507153
"64317",-2.8,"5","w_40",1.59582415809526
"64318",-2.8,"5","w40_t",2.04556812133329
"64319",-2.8,"5","w40_td",1.67396699240388
"64320",-2.8,"5","w60_tf",2.85372066629943
"64321",-0.9,"5","sn_net_rating_diff",-2.22733959928033
"64322",-0.9,"5","w60_en",-2.71029178883577
"64323",-0.9,"5","w_40",-1.96041329211392
"64324",-0.9,"5","w40_t",-2.10689106815527
"64325",-0.9,"5","w40_td",-1.92022437801829
"64326",-0.9,"5","w60_tf",-2.23075677442261
"64327",-9.4,"5","sn_net_rating_diff",-6.88221154693101
"64328",-9.4,"5","w60_en",-7.83615114046565
"64329",-9.4,"5","w_40",-6.75532508435159
