"""Team""","""season""",Team,Opponent,Date,game_id,season,game_net_rating,games_played,score_diff,hollow_wind60_cent,hollow_wind50_cent,hollow_wind40_cent,hollow_wind30_cent,hollow_wind20_cent,wind_10_center,wind_40_hollow,wind_35_hollow,wind_30_hollow,wind_25_hollow,wind_20_hollow,wind_15_hollow,wind_10_hollow_5,wind_5
Team,season,Indiana Pacers,Chicago Bulls,2015-12-30,21500478,2015-16,-2.9,30,-2,-7.59999999999999,11.4,121.2,10,7.8,-15.7,0,0,-35.9,22.3,75.8,-3.5527136788005E-15,12.2,-0.6
Team,season,Golden State Warriors,Dallas Mavericks,2015-12-30,21500480,2015-16,-23,29,-23,31.6,102.9,126.5,210.8,86.1,126.4,0,0,48.3,83.5,55.4,89.1,35.5,48.1
Team,season,Portland Trail Blazers,Denver Nuggets,2015-12-30,21500482,2015-16,8.3,32,7,37,-18.8,92.8,125.4,-8.3,0.700000000000003,0,-3.29999999999999,77.7,-55.1,56.5,41.5,-16.9,27.9
Team,season,Dallas Mavericks,Golden State Warriors,2015-12-30,21500480,2015-16,23,30,23,-31.6,-102.9,-126.5,-210.8,-86.1,-126.4,0,0,-48.3,-83.5,-55.4,-89.1,-35.5,-48.1
Team,season,Chicago Bulls,Indiana Pacers,2015-12-30,21500478,2015-16,2.9,29,2,7.59999999999999,-11.4,-121.2,-10,-7.8,15.7,0,0,35.9,-22.3,-75.8,3.5527136788005E-15,-12.2,0.6
Team,season,Boston Celtics,Los Angeles Lakers,2015-12-30,21500476,2015-16,-9.1,32,-8,142.5,96.7,153.4,208.2,135.3,122.2,0,19.8,61.6,54.1,110.1,73.7,44.9,136.9
Team,season,Utah Jazz,Minnesota Timberwolves,2015-12-30,21500479,2015-16,-13.4,28,-14,13.1,45.3,50.3,50.3,41.8,100.7,0,0,19.5,33.9,-13.2,-22,-7.89999999999999,46.9
Team,season,Brooklyn Nets,Orlando Magic,2015-12-30,21500475,2015-16,-8.9,31,-7,-46.2,-34.6,-38.6,-104,-67.6,-12.2,0,0,-68,-23.6,-12.4,-97.8,-30.3,-41.2
Team,season,Sacramento Kings,Philadelphia 76ers,2015-12-30,21500483,2015-16,-5.7,30,-5,54.7,118.5,26.4,62.9,113.5,99.1,0,53.4,38.3,72.7,25.2,25,92.7,27.2
Team,season,San Antonio Spurs,Phoenix Suns,2015-12-30,21500481,2015-16,33.5,33,33,114.8,119.8,188.8,193.4,304.3,259.5,0,35.9,29.7,-9.19999999999998,92.3,110.9,125.1,107
Team,season,Denver Nuggets,Portland Trail Blazers,2015-12-30,21500482,2015-16,-8.3,32,-7,-37,18.8,-92.8,-125.4,8.3,-0.700000000000003,0,3.29999999999999,-77.7,55.1,-56.5,-41.5,16.9,-27.9
Team,season,Philadelphia 76ers,Sacramento Kings,2015-12-30,21500483,2015-16,5.7,34,5,-54.7,-118.5,-26.4,-62.9,-113.5,-99.1,0,-53.4,-38.3,-72.7,-25.2,-25,-92.7,-27.2
Team,season,Phoenix Suns,San Antonio Spurs,2015-12-30,21500481,2015-16,-33.5,32,-33,-114.8,-119.8,-188.8,-193.4,-304.3,-259.5,0,-35.9,-29.7,9.19999999999998,-92.3,-110.9,-125.1,-107
Team,season,Washington Wizards,Toronto Raptors,2015-12-30,21500477,2015-16,-4.1,29,-3,-24.8,-71.7,-70.7,-46.8,-46.2,-27.5,0,-6.7,-36.3,-53,-38.5,-2,-13.3,3.2
Team,season,Minnesota Timberwolves,Utah Jazz,2015-12-30,21500479,2015-16,13.4,30,14,-13.1,-45.3,-50.3,-50.3,-41.8,-100.7,0,0,-19.5,-33.9,13.2,22,7.89999999999999,-46.9
Team,season,Toronto Raptors,Washington Wizards,2015-12-30,21500477,2015-16,4.1,32,3,24.8,71.7,70.7,46.8,46.2,27.5,0,6.7,36.3,53,38.5,2,13.3,-3.2
Team,season,Minnesota Timberwolves,Detroit Pistons,2015-12-31,21500486,2015-16,-22.7,31,-25,-51.8,-23.1,31.4,-68.4,-29.6,-109.4,0,0,3.4,-9,22.2,-37.3,-22.7,-19.9
Team,season,Houston Rockets,Golden State Warriors,2015-12-31,21500485,2015-16,-4,32,-4,-132.7,-104.4,-182.8,-187.3,-34.3,-79.7,0,-20.2,-122.6,-103.8,-93.2,-64.9,2.90000000000001,-31
Team,season,Golden State Warriors,Houston Rockets,2015-12-31,21500485,2015-16,4,30,4,132.7,104.4,182.8,187.3,34.3,79.7,0,20.2,122.6,103.8,93.2,64.9,-2.90000000000001,31
Team,season,Milwaukee Bucks,Indiana Pacers,2015-12-31,21500484,2015-16,3.8,32,4,26.4,-76,-168.2,-33.3,6.3,-77.2,0,-26.5,12.1,-68.1,-157.5,0.800000000000002,-34.3,-19.5
Team,season,Indiana Pacers,Milwaukee Bucks,2015-12-31,21500484,2015-16,-3.8,31,-4,-26.4,76,168.2,33.3,-6.3,77.2,0,26.5,-12.1,68.1,157.5,-0.800000000000002,34.3,19.5
Team,season,Detroit Pistons,Minnesota Timberwolves,2015-12-31,21500486,2015-16,22.7,31,25,51.8,23.1,-31.4,68.4,29.6,109.4,0,0,-3.4,9,-22.2,37.3,22.7,19.9
Team,season,Phoenix Suns,Oklahoma City Thunder,2015-12-31,21500488,2015-16,-5.7,33,-4,-12.4,-102.3,-148.9,-150.5,-196.1,-250,0,-5.19999999999997,19,-32.9,-63.5,-56.4,-44.1,-163.8
Team,season,Oklahoma City Thunder,Phoenix Suns,2015-12-31,21500488,2015-16,5.7,32,4,12.4,102.3,148.9,150.5,196.1,250,0,5.19999999999997,-19,32.9,63.5,56.4,44.1,163.8
Team,season,Utah Jazz,Portland Trail Blazers,2015-12-31,21500489,2015-16,14.1,29,13,42.4,16.1,-87.9,-5.60000000000001,8.8,-21.8,0,-1.7,33.4,48.2,-48.8,-20,-5.1,-7.3
Team,season,Portland Trail Blazers,Utah Jazz,2015-12-31,21500489,2015-16,-14.1,33,-13,-42.4,-16.1,87.9,5.60000000000001,-8.8,21.8,0,1.7,-33.4,-48.2,48.8,20,5.1,7.3
Team,season,Toronto Raptors,Charlotte Hornets,2016-01-01,21500492,2015-16,10,33,10,-73.6,41.3,-37.4,24.5,64.3,59.1,0,15,-13,23.2,-33.1,4.6,-15.7,25.4
Team,season,New York Knicks,Chicago Bulls,2016-01-01,21500493,2015-16,-28.4,34,-27,-59.1,-6.3,-24.6,-60.4,49.7,7.7,0,21.3,-39.4,10.7,-38.1,-12.2,17.1,-43.9
Team,season,Miami Heat,Dallas Mavericks,2016-01-01,21500491,2015-16,27.7,32,24,7.7,36.3,11.5,-2.60000000000001,0.700000000000003,-50.5,0,9.5,5.29999999999999,19,13.6,-29.8,28.9,-47.9
Team,season,Philadelphia 76ers,Los Angeles Lakers,2016-01-01,21500494,2015-16,-10.2,35,-9,-67.1000000000001,-58.9999999999999,13.2,-39,106.4,-0.899999999999991,0,-37.1,-36,-41.4,72.2,-54.9,7.80000000000001,26.5
Team,season,Dallas Mavericks,Miami Heat,2016-01-01,21500491,2015-16,-27.7,31,-24,-7.7,-36.3,-11.5,2.60000000000001,-0.700000000000003,50.5,0,-9.5,-5.29999999999999,-19,-13.6,29.8,-28.9,47.9
Team,season,Chicago Bulls,New York Knicks,2016-01-01,21500493,2015-16,28.4,30,27,59.1,6.3,24.6,60.4,-49.7,-7.7,0,-21.3,39.4,-10.7,38.1,12.2,-17.1,43.9
Team,season,Washington Wizards,Orlando Magic,2016-01-01,21500490,2015-16,13.6,30,12,26.8,25.3,-93.5,-51.5,18.5,55.1,0,1,2.2,-16.1,-79.5,-26.1,-50.9,10.2
Team,season,Los Angeles Lakers,Philadelphia 76ers,2016-01-01,21500494,2015-16,10.2,33,9,67.1000000000001,58.9999999999999,-13.2,39,-106.4,0.899999999999991,0,37.1,36,41.4,-72.2,54.9,-7.80000000000001,-26.5
Team,season,Charlotte Hornets,Toronto Raptors,2016-01-01,21500492,2015-16,-10,31,-10,73.6,-41.3,37.4,-24.5,-64.3,-59.1,0,-15,13,-23.2,33.1,-4.6,15.7,-25.4
Team,season,Orlando Magic,Washington Wizards,2016-01-01,21500490,2015-16,-13.6,32,-12,-26.8,-25.3,93.5,51.5,-18.5,-55.1,0,-1,-2.2,16.1,79.5,26.1,50.9,-10.2
Team,season,Brooklyn Nets,Boston Celtics,2016-01-02,21500495,2015-16,4.1,32,3,-130.1,-84.7,-48,-180,-105.7,-114.4,0,-23.2,-83.6,-67.9,-17.4,-68.8,-22.6,-51.2
Team,season,Boston Celtics,Brooklyn Nets,2016-01-02,21500495,2015-16,-4.1,33,-3,130.1,84.7,48,180,105.7,114.4,0,23.2,83.6,67.9,17.4,68.8,22.6,51.2
Team,season,Oklahoma City Thunder,Charlotte Hornets,2016-01-02,21500497,2015-16,21,33,19,-42.5,-29.9,16.9,41.3,148.5,81.6,0,17.8,17.9,18.1,5.99999999999999,10.2,54.1,71
Team,season,Orlando Magic,Cleveland Cavaliers,2016-01-02,21500499,2015-16,-26.2,33,-25,-131.9,-79.8,-19.1,-80.4,-50.4,-89.6,0,-3.39999999999999,-41,-27.9,3.8,6.5,-31.2,22.5
Team,season,New Orleans Pelicans,Dallas Mavericks,2016-01-02,21500501,2015-16,5.9,31,7,-98.6,-94.8,30.9,-58.8,73.3,-19.1,0,-14.5,-38.8,-69.2,21.6,-54.1,-1,-0.299999999999997
Team,season,Golden State Warriors,Denver Nuggets,2016-01-02,21500504,2015-16,1.9,31,3,147.2,144.4,145.1,173.3,99.2,130.6,0,-1,148.3,64.4,145.9,81.9,36.5,59.9
Team,season,Indiana Pacers,Detroit Pistons,2016-01-02,21500498,2015-16,11.8,32,12,-43.6,13.7,144.4,-47.9,-44,-0.600000000000001,0,-16.9,-32.2,48.6,120.1,-53.2,-18.3,12.4
Team,season,Denver Nuggets,Golden State Warriors,2016-01-02,21500504,2015-16,-1.9,33,-3,-147.2,-144.4,-145.1,-173.3,-99.2,-130.6,0,1,-148.3,-64.4,-145.9,-81.9,-36.5,-59.9
Team,season,San Antonio Spurs,Houston Rockets,2016-01-02,21500502,2015-16,20.3,34,18,118.2,143.1,128.9,188,115.6,147.5,0,67.5,74.5,70.7,70.3,91.6,77.1,91.2
Team,season,Detroit Pistons,Indiana Pacers,2016-01-02,21500498,2015-16,-11.8,32,-12,43.6,-13.7,-144.4,47.9,44,0.600000000000001,0,16.9,32.2,-48.6,-120.1,53.2,18.3,-12.4
Team,season,Utah Jazz,Memphis Grizzlies,2016-01-02,21500503,2015-16,5.3,30,5,117.2,-63.7,-20.9,108.3,-61.2,-17.1,0,9.5,117.9,-9.1,-35.1,86.7,-53.9,-19.1
Team,season,Minnesota Timberwolves,Milwaukee Bucks,2016-01-02,21500500,2015-16,-9.9,32,-10,-19.4,0.0999999999999943,72.5,-0.500000000000007,-41.3,-43.6,0,34.8,17.4,42.4,68.6,-21,5.1,-31.1
Team,season,Milwaukee Bucks,Minnesota Timberwolves,2016-01-02,21500500,2015-16,9.9,33,10,19.4,-0.0999999999999943,-72.5,0.500000000000007,41.3,43.6,0,-34.8,-17.4,-42.4,-68.6,21,-5.1,31.1
Team,season,Dallas Mavericks,New Orleans Pelicans,2016-01-02,21500501,2015-16,-5.9,32,-7,98.6,94.8,-30.9,58.8,-73.3,19.1,0,14.5,38.8,69.2,-21.6,54.1,1,0.299999999999997
Team,season,Charlotte Hornets,Oklahoma City Thunder,2016-01-02,21500497,2015-16,-21,32,-19,42.5,29.9,-16.9,-41.3,-148.5,-81.6,0,-17.8,-17.9,-18.1,-5.99999999999999,-10.2,-54.1,-71
Team,season,Cleveland Cavaliers,Orlando Magic,2016-01-02,21500499,2015-16,26.2,31,25,131.9,79.8,19.1,80.4,50.4,89.6,0,3.39999999999999,41,27.9,-3.8,-6.5,31.2,-22.5
Team,season,Sacramento Kings,Phoenix Suns,2016-01-02,21500496,2015-16,19.2,31,23,-59,29.3,39.4,7.90000000000002,178,63,0,-12.7,-71,19.2,13.7,-34.8,73.5,17
Team,season,Phoenix Suns,Sacramento Kings,2016-01-02,21500496,2015-16,-19.2,34,-23,59,-29.3,-39.4,-7.90000000000002,-178,-63,0,12.7,71,-19.2,-13.7,34.8,-73.5,-17
