"","team","w","l","w_lpercent","gb","pw","pl","ps_g","pa_g","date"
"3513","Indiana Pacers*",37,19,0.661,"4.5",38,18,108.5,103.1,"2019-2-10"
"3514","Philadelphia 76ers*",36,20,0.643,"5.5",34,22,115.9,112.2,"2019-2-10"
"3515","Boston Celtics*",35,21,0.625,"6.5",39,17,112.9,106.5,"2019-2-10"
"3516","Brooklyn Nets*",29,28,0.509,"13.0",27,30,111.5,112,"2019-2-10"
"3517","Charlotte Hornets",27,28,0.491,"14.0",28,27,111.5,111.2,"2019-2-10"
"3518","Detroit Pistons*",25,29,0.463,"15.5",24,30,106.2,107.8,"2019-2-10"
"3519","Miami Heat",25,29,0.463,"15.5",26,28,105.3,105.8,"2019-2-10"
"3520","Orlando Magic*",25,32,0.439,"17.0",24,33,105.2,107.5,"2019-2-10"
"3521","Washington Wizards",24,32,0.429,"17.5",23,33,113.8,116.6,"2019-2-10"
"3522","Atlanta Hawks",18,38,0.321,"23.5",16,40,110.9,118.5,"2019-2-10"
"3523","Chicago Bulls",13,43,0.232,"28.5",14,42,102.9,111.6,"2019-2-10"
"3524","Cleveland Cavaliers",11,45,0.196,"30.5",11,45,102.3,113.1,"2019-2-10"
"3525","New York Knicks",10,45,0.182,"31.0",13,42,105.2,114.3,"2019-2-10"
"3526","Golden State Warriors*",40,15,0.727,"—",39,16,119.1,111.5,"2019-2-10"
"3527","Denver Nuggets*",37,18,0.673,"3.0",36,19,112,107.3,"2019-2-10"
"3528","Oklahoma City Thunder*",36,19,0.655,"4.0",36,19,115.2,109.8,"2019-2-10"
"3529","Portland Trail Blazers*",33,22,0.6,"7.0",32,23,113.1,110.2,"2019-2-10"
"3530","Houston Rockets*",32,23,0.582,"8.0",31,24,113.1,111,"2019-2-10"
"3531","Utah Jazz*",32,24,0.571,"8.5",34,22,109.2,105.8,"2019-2-10"
"3532","San Antonio Spurs*",32,26,0.552,"9.5",31,27,112.4,111.4,"2019-2-10"
"3533","Los Angeles Clippers*",31,26,0.544,"10.0",29,28,113.8,113.6,"2019-2-10"
"3534","Sacramento Kings",30,26,0.536,"10.5",26,30,113.3,114.5,"2019-2-10"
"3535","Los Angeles Lakers",28,28,0.5,"12.5",26,30,112.2,113.4,"2019-2-10"
"3536","Dallas Mavericks",26,29,0.473,"14.0",28,27,108.9,108.5,"2019-2-10"
"3537","Minnesota Timberwolves",25,30,0.455,"15.0",27,28,111.4,111.6,"2019-2-10"
"3538","New Orleans Pelicans",25,32,0.439,"16.0",31,26,115.8,114.6,"2019-2-10"
"3539","Memphis Grizzlies",23,34,0.404,"18.0",23,34,100.3,103.4,"2019-2-10"
"3540","Phoenix Suns",11,47,0.19,"30.5",13,45,105.9,115.8,"2019-2-10"
"3541","Milwaukee Bucks*",42,14,0.75,"—",43,13,117.1,107.3,"2019-2-11"
"3542","Toronto Raptors*",42,16,0.724,"1.0",39,19,114.1,108.5,"2019-2-11"
"3543","Indiana Pacers*",38,19,0.667,"4.5",38,19,108.3,102.8,"2019-2-11"
"3544","Philadelphia 76ers*",36,20,0.643,"6.0",34,22,115.9,112.2,"2019-2-11"
"3545","Boston Celtics*",35,21,0.625,"7.0",39,17,112.9,106.5,"2019-2-11"
"3546","Brooklyn Nets*",29,29,0.5,"14.0",28,30,111.7,112.3,"2019-2-11"
"3547","Charlotte Hornets",27,29,0.482,"15.0",28,28,111.2,111,"2019-2-11"
"3548","Detroit Pistons*",26,29,0.473,"15.5",25,30,106.5,107.9,"2019-2-11"
"3549","Miami Heat",25,30,0.455,"16.5",26,29,104.9,105.7,"2019-2-11"
"3550","Orlando Magic*",25,32,0.439,"17.5",24,33,105.2,107.5,"2019-2-11"
"3551","Washington Wizards",24,33,0.421,"18.5",24,33,113.8,116.7,"2019-2-11"
"3552","Atlanta Hawks",18,38,0.321,"24.0",16,40,110.9,118.5,"2019-2-11"
"3553","Chicago Bulls",13,44,0.228,"29.5",14,43,102.8,111.6,"2019-2-11"
"3554","Cleveland Cavaliers",12,45,0.211,"30.5",12,45,102.3,112.9,"2019-2-11"
"3555","New York Knicks",10,46,0.179,"32.0",13,43,105.2,114.2,"2019-2-11"
"3556","Golden State Warriors*",40,15,0.727,"—",39,16,119.1,111.5,"2019-2-11"
"3557","Denver Nuggets*",38,18,0.679,"2.5",37,19,111.8,106.9,"2019-2-11"
"3558","Oklahoma City Thunder*",37,19,0.661,"3.5",37,19,115.3,109.8,"2019-2-11"
"3559","Houston Rockets*",33,23,0.589,"7.5",32,24,113.2,110.9,"2019-2-11"
"3560","Portland Trail Blazers*",33,23,0.589,"7.5",33,23,113,110.4,"2019-2-11"
"3561","Utah Jazz*",32,24,0.571,"8.5",34,22,109.2,105.8,"2019-2-11"
"3562","San Antonio Spurs*",32,26,0.552,"9.5",31,27,112.4,111.4,"2019-2-11"
"3563","Sacramento Kings",30,26,0.536,"10.5",26,30,113.3,114.5,"2019-2-11"
"3564","Los Angeles Clippers*",31,27,0.534,"10.5",29,29,113.9,113.9,"2019-2-11"
"3565","Los Angeles Lakers",28,28,0.5,"12.5",26,30,112.2,113.4,"2019-2-11"
"3566","Minnesota Timberwolves",26,30,0.464,"14.5",28,28,111.7,111.7,"2019-2-11"
"3567","Dallas Mavericks",26,30,0.464,"14.5",28,28,108.8,108.7,"2019-2-11"
"3568","New Orleans Pelicans",25,32,0.439,"16.0",31,26,115.8,114.6,"2019-2-11"
"3569","Memphis Grizzlies",23,34,0.404,"18.0",23,34,100.3,103.4,"2019-2-11"
"3570","Phoenix Suns",11,47,0.19,"30.5",13,45,105.9,115.8,"2019-2-11"
"3571","Milwaukee Bucks*",42,14,0.75,"—",43,13,117.1,107.3,"2019-2-12"
"3572","Toronto Raptors*",42,16,0.724,"1.0",39,19,114.1,108.5,"2019-2-12"
"3573","Indiana Pacers*",38,19,0.667,"4.5",38,19,108.3,102.8,"2019-2-12"
"3574","Boston Celtics*",36,21,0.632,"6.5",40,17,112.9,106.5,"2019-2-12"
"3575","Philadelphia 76ers*",36,21,0.632,"6.5",35,22,115.7,112.2,"2019-2-12"
"3576","Brooklyn Nets*",29,29,0.5,"14.0",28,30,111.7,112.3,"2019-2-12"
"3577","Charlotte Hornets",27,29,0.482,"15.0",28,28,111.2,111,"2019-2-12"
"3578","Detroit Pistons*",26,29,0.473,"15.5",25,30,106.5,107.9,"2019-2-12"
"3579","Miami Heat",25,30,0.455,"16.5",26,29,104.9,105.7,"2019-2-12"
"3580","Orlando Magic*",26,32,0.448,"17.0",26,32,105.4,107.2,"2019-2-12"
"3581","Washington Wizards",24,33,0.421,"18.5",24,33,113.8,116.7,"2019-2-12"
"3582","Atlanta Hawks",19,38,0.333,"23.5",16,41,111,118.4,"2019-2-12"
"3583","Chicago Bulls",13,44,0.228,"29.5",14,43,102.8,111.6,"2019-2-12"
"3584","Cleveland Cavaliers",12,45,0.211,"30.5",12,45,102.3,112.9,"2019-2-12"
"3585","New York Knicks",10,46,0.179,"32.0",13,43,105.2,114.2,"2019-2-12"
"3586","Golden State Warriors*",41,15,0.732,"—",40,16,119,111.4,"2019-2-12"
"3587","Denver Nuggets*",38,18,0.679,"3.0",37,19,111.8,106.9,"2019-2-12"
"3588","Oklahoma City Thunder*",37,19,0.661,"4.0",37,19,115.3,109.8,"2019-2-12"
"3589","Houston Rockets*",33,23,0.589,"8.0",32,24,113.2,110.9,"2019-2-12"
"3590","Portland Trail Blazers*",33,23,0.589,"8.0",33,23,113,110.4,"2019-2-12"
"3591","Utah Jazz*",32,25,0.561,"9.5",34,23,109.2,105.9,"2019-2-12"
"3592","San Antonio Spurs*",33,26,0.559,"9.5",31,28,112.3,111.4,"2019-2-12"
"3593","Sacramento Kings",30,26,0.536,"11.0",26,30,113.3,114.5,"2019-2-12"
"3594","Los Angeles Clippers*",31,27,0.534,"11.0",29,29,113.9,113.9,"2019-2-12"
"3595","Los Angeles Lakers",28,29,0.491,"13.5",26,31,112.2,113.4,"2019-2-12"
"3596","Dallas Mavericks",26,30,0.464,"15.0",28,28,108.8,108.7,"2019-2-12"
"3597","Minnesota Timberwolves",26,30,0.464,"15.0",28,28,111.7,111.7,"2019-2-12"
"3598","New Orleans Pelicans",25,33,0.431,"17.0",30,28,115.3,114.7,"2019-2-12"
"3599","Memphis Grizzlies",23,35,0.397,"19.0",23,35,100.4,103.5,"2019-2-12"
"3600","Phoenix Suns",11,47,0.19,"31.0",13,45,105.9,115.8,"2019-2-12"
"3601","Milwaukee Bucks*",43,14,0.754,"—",44,13,116.9,107.1,"2019-2-13"
"3602","Toronto Raptors*",43,16,0.729,"1.0",40,19,114.3,108.7,"2019-2-13"
"3603","Indiana Pacers*",38,20,0.655,"5.5",39,19,108.1,102.9,"2019-2-13"
"3604","Boston Celtics*",37,21,0.638,"6.5",40,18,113,106.6,"2019-2-13"
"3605","Philadelphia 76ers*",37,21,0.638,"6.5",36,22,115.9,112.2,"2019-2-13"
"3606","Brooklyn Nets*",30,29,0.508,"14.0",29,30,112.3,112.7,"2019-2-13"
"3607","Charlotte Hornets",27,29,0.482,"15.5",28,28,111.2,111,"2019-2-13"
"3608","Detroit Pistons*",26,30,0.464,"16.5",25,31,106.6,108.1,"2019-2-13"
"3609","Miami Heat",26,30,0.464,"16.5",27,29,105.1,105.7,"2019-2-13"
"3610","Orlando Magic*",26,32,0.448,"17.5",26,32,105.4,107.2,"2019-2-13"
"3611","Washington Wizards",24,34,0.414,"19.5",24,34,113.9,116.9,"2019-2-13"
"3612","Atlanta Hawks",19,38,0.333,"24.0",16,41,111,118.4,"2019-2-13"
"3613","Chicago Bulls",14,44,0.241,"29.5",14,44,103.2,111.6,"2019-2-13"
"3614","Cleveland Cavaliers",12,46,0.207,"31.5",12,46,103,113.5,"2019-2-13"
"3615","New York Knicks",10,47,0.175,"33.0",14,43,105.3,114.4,"2019-2-13"
"3616","Golden State Warriors*",41,16,0.719,"—",40,17,118.8,111.7,"2019-2-13"
"3617","Denver Nuggets*",39,18,0.684,"2.0",37,20,112,107.1,"2019-2-13"
"3618","Oklahoma City Thunder*",37,19,0.661,"3.5",37,19,115.3,109.8,"2019-2-13"
"3619","Portland Trail Blazers*",34,23,0.596,"7.0",34,23,113.3,110.3,"2019-2-13"
"3620","Houston Rockets*",33,24,0.579,"8.0",32,25,113.1,111.1,"2019-2-13"
"3621","Utah Jazz*",32,25,0.561,"9.0",34,23,109.2,105.9,"2019-2-13"
"3622","San Antonio Spurs*",33,26,0.559,"9.0",31,28,112.3,111.4,"2019-2-13"
"3623","Los Angeles Clippers*",32,27,0.542,"10.0",30,29,114.3,113.8,"2019-2-13"
"3624","Sacramento Kings",30,27,0.526,"11.0",26,31,113.4,114.6,"2019-2-13"
"3625","Los Angeles Lakers",28,29,0.491,"13.0",26,31,112.2,113.4,"2019-2-13"
"3626","Minnesota Timberwolves",27,30,0.474,"14.0",29,28,111.9,111.7,"2019-2-13"
"3627","Dallas Mavericks",26,31,0.456,"15.0",28,29,108.7,108.7,"2019-2-13"
"3628","New Orleans Pelicans",25,33,0.431,"16.5",30,28,115.3,114.7,"2019-2-13"
"3629","Memphis Grizzlies",23,36,0.39,"19.0",23,36,100.6,103.8,"2019-2-13"
"3630","Phoenix Suns",11,48,0.186,"31.0",13,46,105.9,116.1,"2019-2-13"
"3631","Milwaukee Bucks*",43,14,0.754,"—",44,13,116.9,107.1,"2019-2-14"
"3632","Toronto Raptors*",43,16,0.729,"1.0",40,19,114.3,108.7,"2019-2-14"
"3633","Indiana Pacers*",38,20,0.655,"5.5",39,19,108.1,102.9,"2019-2-14"
"3634","Boston Celtics*",37,21,0.638,"6.5",40,18,113,106.6,"2019-2-14"
"3635","Philadelphia 76ers*",37,21,0.638,"6.5",36,22,115.9,112.2,"2019-2-14"
"3636","Brooklyn Nets*",30,29,0.508,"14.0",29,30,112.3,112.7,"2019-2-14"
"3637","Charlotte Hornets",27,30,0.474,"16.0",28,29,110.8,111.3,"2019-2-14"
"3638","Detroit Pistons*",26,30,0.464,"16.5",25,31,106.6,108.1,"2019-2-14"
"3639","Miami Heat",26,30,0.464,"16.5",27,29,105.1,105.7,"2019-2-14"
"3640","Orlando Magic*",27,32,0.458,"17.0",27,32,105.8,106.9,"2019-2-14"
"3641","Washington Wizards",24,34,0.414,"19.5",24,34,113.9,116.9,"2019-2-14"
"3642","Atlanta Hawks",19,39,0.328,"24.5",16,42,110.6,118.2,"2019-2-14"
"3643","Chicago Bulls",14,44,0.241,"29.5",14,44,103.2,111.6,"2019-2-14"
"3644","Cleveland Cavaliers",12,46,0.207,"31.5",12,46,103,113.5,"2019-2-14"
"3645","New York Knicks",11,47,0.19,"32.5",14,44,105.3,114,"2019-2-14"
"3646","Golden State Warriors*",41,16,0.719,"—",40,17,118.8,111.7,"2019-2-14"
"3647","Denver Nuggets*",39,18,0.684,"2.0",37,20,112,107.1,"2019-2-14"
"3648","Oklahoma City Thunder*",37,20,0.649,"4.0",37,20,115.4,110.2,"2019-2-14"
"3649","Portland Trail Blazers*",34,23,0.596,"7.0",34,23,113.3,110.3,"2019-2-14"
"3650","Houston Rockets*",33,24,0.579,"8.0",32,25,113.1,111.1,"2019-2-14"
"3651","Utah Jazz*",32,25,0.561,"9.0",34,23,109.2,105.9,"2019-2-14"
"3652","San Antonio Spurs*",33,26,0.559,"9.0",31,28,112.3,111.4,"2019-2-14"
"3653","Los Angeles Clippers*",32,27,0.542,"10.0",30,29,114.3,113.8,"2019-2-14"
"3654","Sacramento Kings",30,27,0.526,"11.0",26,31,113.4,114.6,"2019-2-14"
"3655","Los Angeles Lakers",28,29,0.491,"13.0",26,31,112.2,113.4,"2019-2-14"
"3656","Minnesota Timberwolves",27,30,0.474,"14.0",29,28,111.9,111.7,"2019-2-14"
"3657","Dallas Mavericks",26,31,0.456,"15.0",28,29,108.7,108.7,"2019-2-14"
"3658","New Orleans Pelicans",26,33,0.441,"16.0",31,28,115.6,114.8,"2019-2-14"
"3659","Memphis Grizzlies",23,36,0.39,"19.0",23,36,100.6,103.8,"2019-2-14"
"3660","Phoenix Suns",11,48,0.186,"31.0",13,46,105.9,116.1,"2019-2-14"
"3661","Milwaukee Bucks*",43,14,0.754,"—",44,13,116.9,107.1,"2019-2-15"
"3662","Toronto Raptors*",43,16,0.729,"1.0",40,19,114.3,108.7,"2019-2-15"
"3663","Indiana Pacers*",38,20,0.655,"5.5",39,19,108.1,102.9,"2019-2-15"
"3664","Boston Celtics*",37,21,0.638,"6.5",40,18,113,106.6,"2019-2-15"
"3665","Philadelphia 76ers*",37,21,0.638,"6.5",36,22,115.9,112.2,"2019-2-15"
"3666","Brooklyn Nets*",30,29,0.508,"14.0",29,30,112.3,112.7,"2019-2-15"
"3667","Charlotte Hornets",27,30,0.474,"16.0",28,29,110.8,111.3,"2019-2-15"
"3668","Detroit Pistons*",26,30,0.464,"16.5",25,31,106.6,108.1,"2019-2-15"
"3669","Miami Heat",26,30,0.464,"16.5",27,29,105.1,105.7,"2019-2-15"
"3670","Orlando Magic*",27,32,0.458,"17.0",27,32,105.8,106.9,"2019-2-15"
"3671","Washington Wizards",24,34,0.414,"19.5",24,34,113.9,116.9,"2019-2-15"
"3672","Atlanta Hawks",19,39,0.328,"24.5",16,42,110.6,118.2,"2019-2-15"
"3673","Chicago Bulls",14,44,0.241,"29.5",14,44,103.2,111.6,"2019-2-15"
"3674","Cleveland Cavaliers",12,46,0.207,"31.5",12,46,103,113.5,"2019-2-15"
"3675","New York Knicks",11,47,0.19,"32.5",14,44,105.3,114,"2019-2-15"
"3676","Golden State Warriors*",41,16,0.719,"—",40,17,118.8,111.7,"2019-2-15"
"3677","Denver Nuggets*",39,18,0.684,"2.0",37,20,112,107.1,"2019-2-15"
"3678","Oklahoma City Thunder*",37,20,0.649,"4.0",37,20,115.4,110.2,"2019-2-15"
"3679","Portland Trail Blazers*",34,23,0.596,"7.0",34,23,113.3,110.3,"2019-2-15"
"3680","Houston Rockets*",33,24,0.579,"8.0",32,25,113.1,111.1,"2019-2-15"
"3681","Utah Jazz*",32,25,0.561,"9.0",34,23,109.2,105.9,"2019-2-15"
"3682","San Antonio Spurs*",33,26,0.559,"9.0",31,28,112.3,111.4,"2019-2-15"
"3683","Los Angeles Clippers*",32,27,0.542,"10.0",30,29,114.3,113.8,"2019-2-15"
"3684","Sacramento Kings",30,27,0.526,"11.0",26,31,113.4,114.6,"2019-2-15"
"3685","Los Angeles Lakers",28,29,0.491,"13.0",26,31,112.2,113.4,"2019-2-15"
"3686","Minnesota Timberwolves",27,30,0.474,"14.0",29,28,111.9,111.7,"2019-2-15"
"3687","Dallas Mavericks",26,31,0.456,"15.0",28,29,108.7,108.7,"2019-2-15"
"3688","New Orleans Pelicans",26,33,0.441,"16.0",31,28,115.6,114.8,"2019-2-15"
"3689","Memphis Grizzlies",23,36,0.39,"19.0",23,36,100.6,103.8,"2019-2-15"
"3690","Phoenix Suns",11,48,0.186,"31.0",13,46,105.9,116.1,"2019-2-15"
"3691","Milwaukee Bucks*",43,14,0.754,"—",44,13,116.9,107.1,"2019-2-16"
"3692","Toronto Raptors*",43,16,0.729,"1.0",40,19,114.3,108.7,"2019-2-16"
"3693","Indiana Pacers*",38,20,0.655,"5.5",39,19,108.1,102.9,"2019-2-16"
"3694","Boston Celtics*",37,21,0.638,"6.5",40,18,113,106.6,"2019-2-16"
"3695","Philadelphia 76ers*",37,21,0.638,"6.5",36,22,115.9,112.2,"2019-2-16"
"3696","Brooklyn Nets*",30,29,0.508,"14.0",29,30,112.3,112.7,"2019-2-16"
"3697","Charlotte Hornets",27,30,0.474,"16.0",28,29,110.8,111.3,"2019-2-16"
"3698","Detroit Pistons*",26,30,0.464,"16.5",25,31,106.6,108.1,"2019-2-16"
"3699","Miami Heat",26,30,0.464,"16.5",27,29,105.1,105.7,"2019-2-16"
"3700","Orlando Magic*",27,32,0.458,"17.0",27,32,105.8,106.9,"2019-2-16"
"3701","Washington Wizards",24,34,0.414,"19.5",24,34,113.9,116.9,"2019-2-16"
"3702","Atlanta Hawks",19,39,0.328,"24.5",16,42,110.6,118.2,"2019-2-16"
"3703","Chicago Bulls",14,44,0.241,"29.5",14,44,103.2,111.6,"2019-2-16"
"3704","Cleveland Cavaliers",12,46,0.207,"31.5",12,46,103,113.5,"2019-2-16"
"3705","New York Knicks",11,47,0.19,"32.5",14,44,105.3,114,"2019-2-16"
"3706","Golden State Warriors*",41,16,0.719,"—",40,17,118.8,111.7,"2019-2-16"
"3707","Denver Nuggets*",39,18,0.684,"2.0",37,20,112,107.1,"2019-2-16"
"3708","Oklahoma City Thunder*",37,20,0.649,"4.0",37,20,115.4,110.2,"2019-2-16"
"3709","Portland Trail Blazers*",34,23,0.596,"7.0",34,23,113.3,110.3,"2019-2-16"
"3710","Houston Rockets*",33,24,0.579,"8.0",32,25,113.1,111.1,"2019-2-16"
"3711","Utah Jazz*",32,25,0.561,"9.0",34,23,109.2,105.9,"2019-2-16"
"3712","San Antonio Spurs*",33,26,0.559,"9.0",31,28,112.3,111.4,"2019-2-16"
"3713","Los Angeles Clippers*",32,27,0.542,"10.0",30,29,114.3,113.8,"2019-2-16"
"3714","Sacramento Kings",30,27,0.526,"11.0",26,31,113.4,114.6,"2019-2-16"
"3715","Los Angeles Lakers",28,29,0.491,"13.0",26,31,112.2,113.4,"2019-2-16"
"3716","Minnesota Timberwolves",27,30,0.474,"14.0",29,28,111.9,111.7,"2019-2-16"
"3717","Dallas Mavericks",26,31,0.456,"15.0",28,29,108.7,108.7,"2019-2-16"
"3718","New Orleans Pelicans",26,33,0.441,"16.0",31,28,115.6,114.8,"2019-2-16"
"3719","Memphis Grizzlies",23,36,0.39,"19.0",23,36,100.6,103.8,"2019-2-16"
"3720","Phoenix Suns",11,48,0.186,"31.0",13,46,105.9,116.1,"2019-2-16"
"3721","Milwaukee Bucks*",43,14,0.754,"—",44,13,116.9,107.1,"2019-2-17"
"3722","Toronto Raptors*",43,16,0.729,"1.0",40,19,114.3,108.7,"2019-2-17"
"3723","Indiana Pacers*",38,20,0.655,"5.5",39,19,108.1,102.9,"2019-2-17"
"3724","Boston Celtics*",37,21,0.638,"6.5",40,18,113,106.6,"2019-2-17"
"3725","Philadelphia 76ers*",37,21,0.638,"6.5",36,22,115.9,112.2,"2019-2-17"
"3726","Brooklyn Nets*",30,29,0.508,"14.0",29,30,112.3,112.7,"2019-2-17"
"3727","Charlotte Hornets",27,30,0.474,"16.0",28,29,110.8,111.3,"2019-2-17"
"3728","Detroit Pistons*",26,30,0.464,"16.5",25,31,106.6,108.1,"2019-2-17"
"3729","Miami Heat",26,30,0.464,"16.5",27,29,105.1,105.7,"2019-2-17"
"3730","Orlando Magic*",27,32,0.458,"17.0",27,32,105.8,106.9,"2019-2-17"
"3731","Washington Wizards",24,34,0.414,"19.5",24,34,113.9,116.9,"2019-2-17"
"3732","Atlanta Hawks",19,39,0.328,"24.5",16,42,110.6,118.2,"2019-2-17"
"3733","Chicago Bulls",14,44,0.241,"29.5",14,44,103.2,111.6,"2019-2-17"
"3734","Cleveland Cavaliers",12,46,0.207,"31.5",12,46,103,113.5,"2019-2-17"
"3735","New York Knicks",11,47,0.19,"32.5",14,44,105.3,114,"2019-2-17"
"3736","Golden State Warriors*",41,16,0.719,"—",40,17,118.8,111.7,"2019-2-17"
"3737","Denver Nuggets*",39,18,0.684,"2.0",37,20,112,107.1,"2019-2-17"
"3738","Oklahoma City Thunder*",37,20,0.649,"4.0",37,20,115.4,110.2,"2019-2-17"
"3739","Portland Trail Blazers*",34,23,0.596,"7.0",34,23,113.3,110.3,"2019-2-17"
"3740","Houston Rockets*",33,24,0.579,"8.0",32,25,113.1,111.1,"2019-2-17"
"3741","Utah Jazz*",32,25,0.561,"9.0",34,23,109.2,105.9,"2019-2-17"
"3742","San Antonio Spurs*",33,26,0.559,"9.0",31,28,112.3,111.4,"2019-2-17"
"3743","Los Angeles Clippers*",32,27,0.542,"10.0",30,29,114.3,113.8,"2019-2-17"
"3744","Sacramento Kings",30,27,0.526,"11.0",26,31,113.4,114.6,"2019-2-17"
"3745","Los Angeles Lakers",28,29,0.491,"13.0",26,31,112.2,113.4,"2019-2-17"
"3746","Minnesota Timberwolves",27,30,0.474,"14.0",29,28,111.9,111.7,"2019-2-17"
"3747","Dallas Mavericks",26,31,0.456,"15.0",28,29,108.7,108.7,"2019-2-17"
"3748","New Orleans Pelicans",26,33,0.441,"16.0",31,28,115.6,114.8,"2019-2-17"
"3749","Memphis Grizzlies",23,36,0.39,"19.0",23,36,100.6,103.8,"2019-2-17"
"3750","Phoenix Suns",11,48,0.186,"31.0",13,46,105.9,116.1,"2019-2-17"
"3751","Milwaukee Bucks*",43,14,0.754,"—",44,13,116.9,107.1,"2019-2-18"
"3752","Toronto Raptors*",43,16,0.729,"1.0",40,19,114.3,108.7,"2019-2-18"
"3753","Indiana Pacers*",38,20,0.655,"5.5",39,19,108.1,102.9,"2019-2-18"
"3754","Boston Celtics*",37,21,0.638,"6.5",40,18,113,106.6,"2019-2-18"
"3755","Philadelphia 76ers*",37,21,0.638,"6.5",36,22,115.9,112.2,"2019-2-18"
"3756","Brooklyn Nets*",30,29,0.508,"14.0",29,30,112.3,112.7,"2019-2-18"
"3757","Charlotte Hornets",27,30,0.474,"16.0",28,29,110.8,111.3,"2019-2-18"
"3758","Detroit Pistons*",26,30,0.464,"16.5",25,31,106.6,108.1,"2019-2-18"
"3759","Miami Heat",26,30,0.464,"16.5",27,29,105.1,105.7,"2019-2-18"
"3760","Orlando Magic*",27,32,0.458,"17.0",27,32,105.8,106.9,"2019-2-18"
"3761","Washington Wizards",24,34,0.414,"19.5",24,34,113.9,116.9,"2019-2-18"
"3762","Atlanta Hawks",19,39,0.328,"24.5",16,42,110.6,118.2,"2019-2-18"
"3763","Chicago Bulls",14,44,0.241,"29.5",14,44,103.2,111.6,"2019-2-18"
"3764","Cleveland Cavaliers",12,46,0.207,"31.5",12,46,103,113.5,"2019-2-18"
"3765","New York Knicks",11,47,0.19,"32.5",14,44,105.3,114,"2019-2-18"
"3766","Golden State Warriors*",41,16,0.719,"—",40,17,118.8,111.7,"2019-2-18"
"3767","Denver Nuggets*",39,18,0.684,"2.0",37,20,112,107.1,"2019-2-18"
